t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k1_novcorr_nx,offline_normal_k1_novcorr_ny,offline_normal_k1_novcorr_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777402912.5055100918,0.6746804118,0.0821588635,0.9278424382,-0.0110383115,0.0249234316,0.0026302343,3.3510000706,3.3519062996,3.3510603905,0.7549945712,0.1623473614,0.9677135944,0.0000000000,-0.0209360272,0.0401155688,0.0697672963,-0.0245797355,0.0061563393,-0.0047160983,0.6703422070,3.2332503796,2.7769281864,-22.1365466059,50.0070282393,-18.2824332150,0.1069591567,0.1036853716,0.0644862056,-0.2372431159,-0.8577916622,0.0000000000,0.1519432366,0.1296223402,0.1287983507,0.1471732706,0.1243997812,0.0931519344,0.1127697900,0.1153699160,0.0000000000,0.0000000000,0.5568261147,0.0137259131,0.0062201936,0.5597728491,0.0110828904,0.0052699354,0.4441308379,0.0000000000,-2.6053354740,-3.5936422348,-15.6586952209,0.0399878025,0.0299594402,0.0299234390,0.0100002289,0.0499970913,0.0599765778,0.0599677563,0.0399587154,0.0099620819,0.0599603653,0.0899956226,0.0399501324,0.0000321865,0.0299050808,0.0000138283,0.0699777603,262143,-0.0117297598,-0.0064457128,-0.0031651745,-0.0003376303,0.0008139885,0.0001140472,-0.0134327164,-0.0086395632,-0.0078123172,-0.0003124124,0.0008697168,0.0001574017,-0.0129327046,-0.0064251420,-0.0088572134,-0.0003124124,0.0008697168,0.0001574017,-0.0117266490,-0.0000316682,-0.0112219957,-0.0003124124,0.0008697168,0.0001574017,-0.0003124124,0.0008697168,0.0001574017,0.0002884269,0.0004199939,-0.0007283506,-0.0006008393,0.0004497229,0.0008857524,0.6350305645,0.7490496880,0.5073498997,0.4260523960,0.7579647968,0.4036787323,0.5123795935,0.7579667200,0.4036806035,0.5123752743,0.7182360029,0.0231329356,0.6954149203,0.7187889917,0.0206032177,0.6949229402,0.7189571223,0.0196872538,0.6947755525,0.0169597045
1777402912.5156323910,0.6770678759,0.0869575888,0.9304563403,-0.0109692762,0.0249538881,0.0081665470,3.3510000706,3.3519062996,3.3510603905,0.7549945712,0.1623473614,0.9677135944,0.0000000000,-0.0209360272,0.0401155688,0.0697672963,-0.0245797355,0.0061563393,-0.0047160983,0.6703422070,3.2332503796,2.7769281864,-22.1365466059,50.0070282393,-18.2824332150,0.1069591567,0.1036853716,0.0644862056,-0.2372431159,-0.8577916622,0.0000000000,0.1533196121,0.1207538024,0.1417837888,0.1408499330,0.1199722365,0.0986772180,0.1183897778,0.1072468385,0.0000000000,0.0000000000,0.5568261147,0.0137259131,0.0062201936,0.5597728491,0.0110828904,0.0052699354,0.4441308379,0.0000000000,-2.6053354740,-3.5936422348,-15.6586952209,0.0000772476,0.0400817394,0.0400457382,0.0201225281,0.0601193905,0.0700988770,0.0700900555,0.0500810146,0.0200843811,0.0700826645,0.0000419617,0.0000247955,0.0101544857,0.0400273800,0.0101361275,0.0801000595,262143,-0.0117435308,-0.0064479009,-0.0032015549,-0.0003370067,0.0008148235,0.0001135331,-0.0134085269,-0.0085567921,-0.0078303015,-0.0003210889,0.0008734540,0.0001557558,-0.0129115516,-0.0063461720,-0.0088670748,-0.0003210889,0.0008734540,0.0001557558,-0.0117140528,0.0000037998,-0.0112139415,-0.0003210889,0.0008734540,0.0001557558,-0.0003210889,0.0008734540,0.0001557558,0.0002854775,0.0004214885,-0.0007199931,-0.0006065664,0.0004519654,0.0008757490,0.6347001884,0.7504709904,0.5027695439,0.4289709529,0.7591679590,0.3984482300,0.5146873012,0.7591695082,0.3984497326,0.5146838528,0.7191126636,0.0188972949,0.6946365016,0.7195292952,0.0164363130,0.6942675572,0.7196615310,0.0157034653,0.6941474497,0.0169144217
1777402912.5255846977,0.6770678759,0.0869575888,0.9304563403,-0.0109692762,0.0249538881,0.0081665470,3.3510000706,3.3519062996,3.3510358334,0.7549945712,0.1623473614,0.9677135944,0.0000000000,-0.0209360272,0.0401155688,0.0697672963,-0.0245797355,0.0061563393,-0.0047160983,0.6703422070,3.2332503796,2.7769281864,-22.1365466059,50.0070282393,-18.2824332150,0.1069591567,0.1036853716,0.0644862056,-0.2372431159,-0.8577916622,0.0000000000,0.1533196121,0.1207538024,0.1417837888,0.1408499330,0.1199722365,0.0986772180,0.1183897778,0.1072468385,0.0000000000,0.0000000000,0.5568261147,0.0134896589,0.0061735325,0.5565124750,0.0110828904,0.0052699354,0.4441308379,0.0000000000,-2.6053354740,-3.5936422348,-15.6586952209,0.0100295544,0.0500340462,0.0000374317,0.0300748348,0.0700716972,0.0800511837,0.0800423622,0.0600333214,0.0300366879,0.0800349712,0.0099942684,0.0099771023,0.0201067924,0.0000162125,0.0200884342,0.0900523663,262143,-0.0117510924,-0.0064512059,-0.0032307345,-0.0003413558,0.0008167523,0.0001069276,-0.0133791005,-0.0084403772,-0.0078637897,-0.0003401099,0.0008772400,0.0001482242,-0.0128862151,-0.0062363582,-0.0088897029,-0.0003401099,0.0008772400,0.0001482242,-0.0116972853,0.0000456616,-0.0112211814,-0.0003401099,0.0008772400,0.0001482242,-0.0003401099,0.0008772400,0.0001482242,0.0002850037,0.0004025197,-0.0006978311,-0.0006251136,0.0004747202,0.0008460553,0.6348684458,0.7517509191,0.4984404111,0.4317727553,0.7602783415,0.3931455065,0.5171203479,0.7602795899,0.3931467132,0.5171175950,0.7197624812,0.0148741974,0.6940610412,0.7200250525,0.0127392767,0.6938311283,0.7200769186,0.0119997108,0.6937904859,0.0168642625
1777402912.5355634689,0.6770678759,0.0869575888,0.9304563403,-0.0109692762,0.0249538881,0.0081665470,3.3510000706,3.3519062996,3.3510358334,0.7549945712,0.1623473614,0.9677135944,0.0000000000,-0.0209360272,0.0401155688,0.0697672963,-0.0245797355,0.0061563393,-0.0047160983,0.6703422070,3.2332503796,2.7769281864,-22.1365466059,50.0070282393,-18.2824332150,0.1069591567,0.1036853716,0.0644862056,-0.2372431159,-0.8577916622,0.0000000000,0.1533196121,0.1207538024,0.1417837888,0.1408499330,0.1199722365,0.0986772180,0.1183897778,0.1072468385,0.0000000000,0.0000000000,0.5568261147,0.0134896589,0.0061735325,0.5565124750,0.0110828904,0.0052699354,0.4441308379,0.0000000000,-2.6053354740,-3.5936422348,-15.6586952209,0.0200083256,0.0600128174,0.0100162029,0.0400536060,0.0800504684,0.0900299549,0.0900211334,0.0700120926,0.0400154591,0.0900137424,0.0199730396,0.0199558735,0.0300855637,0.0099949837,0.0300672054,0.1000311375,262143,-0.0117327028,-0.0064545693,-0.0032096528,-0.0003378802,0.0008256547,0.0001035469,-0.0133368088,-0.0083326976,-0.0078648855,-0.0003504458,0.0008842046,0.0001448903,-0.0128476505,-0.0061361219,-0.0088810092,-0.0003504458,0.0008842046,0.0001448903,-0.0116642286,0.0000768591,-0.0112052637,-0.0003504458,0.0008842046,0.0001448903,-0.0003504458,0.0008842046,0.0001448903,0.0002810855,0.0004041330,-0.0006872648,-0.0006315312,0.0004800717,0.0008321550,0.6347716932,0.7529876070,0.4940552082,0.4346482657,0.7612623498,0.3882370584,0.5193761848,0.7612633552,0.3882380272,0.5193739869,0.7201559102,0.0113362500,0.6937196512,0.7202893168,0.0093584450,0.6936106398,0.7203293884,0.0087667613,0.6935767558,0.0168267768
1777402912.5457112789,0.6770678759,0.0869575888,0.9304563403,-0.0109692762,0.0249538881,0.0081665470,3.3510000706,3.3519062996,3.3510358334,0.7549945712,0.1630811244,0.9707697034,0.0000000000,-0.0209360272,0.0401155688,0.0697672963,-0.0245797355,0.0061563393,-0.0047160983,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1069591567,0.1036853716,0.0644862056,-0.2372431159,-0.8577916622,0.0000000000,0.1533196121,0.1207538024,0.1417837888,0.1408499330,0.1199722365,0.0986772180,0.1183897778,0.1072468385,0.0000000000,0.0000000000,0.5568261147,0.0134896589,0.0061735325,0.5565124750,0.0110828904,0.0052699354,0.4441308379,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0301561356,0.0701606274,0.0201640129,0.0001220703,0.0901982784,0.1001777649,0.0000839233,0.0801599026,0.0501632690,0.0000622272,0.0301208496,0.0301036835,0.0402333736,0.0201427937,0.0402150154,0.1101789474,262143,-0.0117205043,-0.0064568004,-0.0031956685,-0.0002765648,0.0008275534,0.0000706718,-0.0133007526,-0.0082654440,-0.0078465387,-0.0003471004,0.0008890581,0.0001374828,-0.0128139350,-0.0060744659,-0.0088566165,-0.0003471004,0.0008890581,0.0001374828,-0.0116330787,0.0000903048,-0.0111793160,-0.0003471004,0.0008890581,0.0001374828,-0.0003471004,0.0008890581,0.0001374828,0.0002785672,0.0004035643,-0.0006806923,-0.0006256676,0.0004854939,0.0008181751,0.6307867706,0.7541275305,0.4900490234,0.4371997512,0.7622533610,0.3834984206,0.5214391384,0.7622541703,0.3834991982,0.5214373834,0.7203686056,0.0081188016,0.6935439115,0.7204566730,0.0064413376,0.6934700365,0.7204790500,0.0058940886,0.6934516553,0.0167475119
1777402912.5556244850,0.6770678759,0.0869575888,0.9304563403,-0.0109692762,0.0249538881,0.0081665470,3.3510000706,3.3519062996,3.3510358334,0.7549945712,0.1630811244,0.9707697034,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-0.2372431159,-0.8577916622,0.0000000000,0.1533196121,0.1207538024,0.1417837888,0.1408499330,0.1199722365,0.0986772180,0.1183897778,0.1072468385,0.0000000000,0.0000000000,0.5559166670,0.0134896589,0.0061735325,0.5565124750,0.0100422651,0.0046931412,0.4442006052,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0400693417,0.0800738335,0.0300772190,0.0100352764,0.0000808239,0.0000596046,0.0099971294,0.0000448227,0.0600764751,0.0099754333,0.0400340557,0.0400168896,0.0000300407,0.0300559998,0.0000157356,0.1200921535,262143,-0.0117022978,-0.0064601303,-0.0031747967,-0.0002736539,0.0008357618,0.0000675218,-0.0132363705,-0.0081709083,-0.0077937105,-0.0003417399,0.0008974248,0.0001263646,-0.0127527952,-0.0059894868,-0.0087956078,-0.0003417399,0.0008974248,0.0001263646,-0.0115737798,0.0000979378,-0.0111220238,-0.0003417399,0.0008974248,0.0001263646,-0.0003417399,0.0008974248,0.0001263646,0.0002749498,0.0004005494,-0.0006715501,-0.0006166896,0.0004968753,0.0007979147,0.6266273047,0.7552972166,0.4862671308,0.4393977607,0.7632060584,0.3792775431,0.5231300581,0.7632067092,0.3792781669,0.5231286564,0.7205093700,0.0053757044,0.6934243647,0.7205750349,0.0039469749,0.6933657336,0.7205921645,0.0035091664,0.6933502854,0.0166820772
1777402912.5655527115,0.6763718128,0.0888809487,0.9339551330,-0.0109495159,0.0222013926,0.0109495159,3.3510000706,3.3519062996,3.3510358334,0.7549945712,0.1630811244,0.9707697034,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-0.2372431159,-0.8577916622,0.0000000000,0.1505455077,0.1238422245,0.1349233240,0.1477561593,0.1199722365,0.0986772180,0.1183897778,0.1072468385,0.0000000000,0.0000000000,0.5559166670,0.0134896589,0.0061735325,0.5565124750,0.0100422651,0.0046931412,0.4442006052,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0000495911,0.0900020599,0.0400054455,0.0199635029,0.0100090504,0.0099878311,0.0199253559,0.0099730492,0.0700047016,0.0199036598,0.0000162125,0.0499451160,0.0099582672,0.0399842262,0.0099439621,0.1300203800,262143,-0.0116164689,-0.0064351604,-0.0028178422,-0.0002717230,0.0008412068,0.0000654324,-0.0131526959,-0.0080990833,-0.0075820226,-0.0003379543,0.0009036796,0.0001189548,-0.0126710109,-0.0059247922,-0.0085793002,-0.0003379543,0.0009036796,0.0001189548,-0.0114911396,0.0001079277,-0.0109141629,-0.0003379543,0.0009036796,0.0001189548,-0.0003379543,0.0009036796,0.0001189548,0.0002719670,0.0003896365,-0.0006651585,-0.0006099213,0.0005140432,0.0007841134,0.6287146312,0.7564162292,0.4829550646,0.4411223116,0.7645933723,0.3755958222,0.5237602060,0.7645938943,0.3755963219,0.5237590856,0.7206201965,0.0030803273,0.6933231887,0.7210883306,0.0018546127,0.6928406598,0.7214940742,0.0014453627,0.6924191013,0.0165067017
1777402912.5755701065,0.6763718128,0.0888809487,0.9339551330,-0.0109495159,0.0222013926,0.0109495159,3.3510000706,3.3519062996,3.3510866165,0.7549945712,0.1630811244,0.9707697034,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-0.2372431159,-0.8577916622,0.0000000000,0.1505455077,0.1238422245,0.1349233240,0.1477561593,0.1208198890,0.0958091542,0.1056985334,0.1211266518,0.0000000000,0.0000000000,0.5559166670,0.0121804699,0.0063132639,0.5561991334,0.0100422651,0.0046931412,0.4442006052,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0100669861,0.1000194550,0.0000586510,0.0299808979,0.0200264454,0.0200052261,0.0299427509,0.0199904442,0.0800220966,0.0299210548,0.0100336075,0.0000300407,0.0199756622,0.0000150204,0.0199613571,0.1400377750,262143,-0.0116044753,-0.0064390958,-0.0028342908,-0.0002731432,0.0008444803,0.0000649132,-0.0130269531,-0.0079991630,-0.0072832775,-0.0003344459,0.0009125858,0.0001090914,-0.0125476806,-0.0058369401,-0.0082756495,-0.0003344459,0.0009125858,0.0001090914,-0.0113620418,0.0001070248,-0.0106378395,-0.0003344459,0.0009125858,0.0001090914,-0.0003344459,0.0009125858,0.0001090914,0.0002629187,0.0003671725,-0.0006525885,-0.0005973647,0.0005454132,0.0007616800,0.6358063002,0.7583747884,0.4806295985,0.4402986138,0.7665571325,0.3727615759,0.5229139224,0.7665575498,0.3727619755,0.5229130257,0.7232194303,-0.0004933723,0.6906181378,0.7225951643,0.0000901835,0.6912714521,0.7229186399,-0.0002372212,0.6909331255,0.0163090210
1777402912.5855224133,0.6763718128,0.0888809487,0.9339551330,-0.0109495159,0.0222013926,0.0109495159,3.3510000706,3.3519062996,3.3510866165,0.7549945712,0.1630811244,0.9707697034,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-0.2372431159,-0.8577916622,0.0000000000,0.1505455077,0.1238422245,0.1349233240,0.1477561593,0.1208198890,0.0958091542,0.1056985334,0.1211266518,0.0000000000,0.0000000000,0.5559166670,0.0121804699,0.0063132639,0.5561991334,0.0100422651,0.0046931412,0.4442006052,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0200192928,0.1099717617,0.0100109577,0.0399332047,0.0299787521,0.0299575329,0.0398950577,0.0299427509,0.0899744034,0.0398733616,0.0199859142,0.0099823475,0.0299279690,0.0099673271,0.0299136639,0.1499900818,262143,-0.0115983790,-0.0064418646,-0.0028568643,-0.0002733905,0.0008457873,0.0000645881,-0.0129451400,-0.0079375888,-0.0071080173,-0.0003309109,0.0009189484,0.0001021732,-0.0124670003,-0.0057841281,-0.0080984895,-0.0003309109,0.0009189484,0.0001021732,-0.0112739679,0.0000981515,-0.0104887005,-0.0003309109,0.0009189484,0.0001021732,-0.0003309109,0.0009189484,0.0001021732,0.0002599184,0.0003514147,-0.0006466437,-0.0005908292,0.0005675336,0.0007488169,0.6422346599,0.7605801423,0.4789937195,0.4382725908,0.7692555765,0.3706812581,0.5204241183,0.7692559088,0.3706815771,0.5204233999,0.7250133982,-0.0016695145,0.6887327386,0.7243190480,-0.0012631979,0.6894637924,0.7247736087,-0.0014645920,0.6889855377,0.0160343666
1777402912.5956044197,0.6763718128,0.0888809487,0.9339551330,-0.0109495159,0.0222013926,0.0109495159,3.3510000706,3.3519062996,3.3510866165,0.7549945712,0.1637182087,0.9738458395,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-1.0060253143,-1.7527452707,0.0000000000,0.1505455077,0.1238422245,0.1349233240,0.1477561593,0.1208198890,0.0958091542,0.1056985334,0.1211266518,0.0000000000,0.0000000000,0.5559166670,0.0121804699,0.0063132639,0.5561991334,0.0100422651,0.0046931412,0.4442006052,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0301012993,0.1200537682,0.0200929642,0.0000677109,0.0400607586,0.0400395393,0.0499770641,0.0400247574,0.0000243187,0.0499553680,0.0300679207,0.0200643539,0.0400099754,0.0200493336,0.0399956703,0.1600720882,262143,-0.0115923072,-0.0064446224,-0.0028793477,-0.0002736368,0.0008470890,0.0000642643,-0.0128649576,-0.0078797797,-0.0069503620,-0.0003275550,0.0009251527,0.0000955256,-0.0123876091,-0.0057355992,-0.0079399197,-0.0003275550,0.0009251527,0.0000955256,-0.0111848425,0.0000835115,-0.0103645950,-0.0003275550,0.0009251527,0.0000955256,-0.0003275550,0.0009251527,0.0000955256,0.0002571797,0.0003375503,-0.0006411501,-0.0005847347,0.0005876024,0.0007366757,0.6484190302,0.7631634017,0.4779967615,0.4348571239,0.7720402600,0.3691381353,0.5173885136,0.7720405242,0.3691383898,0.5173879378,0.7250133982,-0.0016695145,0.6887327386,0.7243190480,-0.0012631979,0.6894637924,0.7247736087,-0.0014645920,0.6889855377,0.0158681329
1777402912.6055610180,0.6763718128,0.0888809487,0.9339551330,-0.0109495159,0.0222013926,0.0109495159,3.3510000706,3.3519062996,3.3510866165,0.7549945712,0.1637182087,0.9738458395,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-1.0060253143,-1.7527452707,0.0000000000,0.1505455077,0.1238422245,0.1349233240,0.1477561593,0.1208198890,0.0958091542,0.1056985334,0.1211266518,0.0000000000,0.0000000000,0.5552757978,0.0121804699,0.0063132639,0.5561991334,0.0098089073,0.0053745108,0.4432612658,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0400578976,0.1300103664,0.0300495625,0.0100243092,0.0500173569,0.0499961376,0.0599336624,0.0499813557,0.0099809170,0.0599119663,0.0400245190,0.0300209522,0.0000405312,0.0300059319,0.0000205040,0.1700286865,262143,-0.0115862596,-0.0064473691,-0.0029017411,-0.0002738821,0.0008483856,0.0000639418,-0.0127864166,-0.0078255216,-0.0068090987,-0.0003243715,0.0009312028,0.0000891393,-0.0123095490,-0.0056910936,-0.0077986375,-0.0003243715,0.0009312028,0.0000891393,-0.0110950943,0.0000637756,-0.0102631352,-0.0003243715,0.0009312028,0.0000891393,-0.0003243715,0.0009312028,0.0000891393,0.0002546862,0.0003254422,-0.0006360811,-0.0005790577,0.0006057606,0.0007252205,0.6543183254,0.7656805767,0.4773860756,0.4310867538,0.7750413480,0.3680862012,0.5136374767,0.7750415577,0.3680864040,0.5136370149,0.7267954921,-0.0023137949,0.6868500266,0.7261626141,-0.0021058952,0.6875197620,0.7265251699,-0.0022670096,0.6871361133,0.0156408958
1777402912.6155283451,0.6755267978,0.0904502049,0.9375674129,-0.0137029282,0.0249841530,0.0109001556,3.3510000706,3.3519062996,3.3510866165,0.7549945712,0.1637182087,0.9738458395,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-1.0060253143,-1.7527452707,0.0000000000,0.1485496312,0.1239154711,0.1522453725,0.1315175146,0.1210992634,0.0945113376,0.1140432358,0.1139774993,0.0000000000,0.0000000000,0.5552757978,0.0121804699,0.0063132639,0.5561991334,0.0098089073,0.0053745108,0.4432612658,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0000550747,0.1399776936,0.0400168896,0.0199916363,0.0599846840,0.0599634647,0.0699009895,0.0599486828,0.0199482441,0.0698792934,0.0000267029,0.0000126362,0.0100078583,0.0399732590,0.0099878311,0.1799960136,262143,-0.0115772334,-0.0064514686,-0.0029351637,-0.0002742482,0.0008503207,0.0000634605,-0.0126716968,-0.0077503528,-0.0066254644,-0.0003199050,0.0009399972,0.0000800303,-0.0121950327,-0.0056313435,-0.0076164687,-0.0003199050,0.0009399972,0.0000800303,-0.0109601442,0.0000259641,-0.0101486079,-0.0003199050,0.0009399972,0.0000800303,-0.0003199050,0.0009399972,0.0000800303,0.0002513711,0.0003102937,-0.0006292188,-0.0005712761,0.0006297035,0.0007092491,0.6625650945,0.7682505971,0.4771570765,0.4267459952,0.7778452255,0.3673628628,0.5099032577,0.7778453919,0.3673630244,0.5099028874,0.7282698391,-0.0025445634,0.6852857554,0.7277556316,-0.0025286640,0.6858318646,0.7280540876,-0.0025071366,0.6855151055,0.0155037036
1777402912.6255557537,0.6755267978,0.0904502049,0.9375674129,-0.0137029282,0.0249841530,0.0109001556,3.3510000706,3.3571848869,3.3512916565,0.7549945712,0.1637182087,0.9738458395,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-1.0060253143,-1.7527452707,0.0000000000,0.1485496312,0.1239154711,0.1522453725,0.1315175146,0.1210992634,0.0945113376,0.1140432358,0.1139774993,0.0000000000,0.0000000000,0.5552757978,0.0121804699,0.0063132639,0.5561991334,0.0098089073,0.0053745108,0.4432612658,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0100824833,0.1500051022,0.0000240803,0.0300190449,0.0700120926,0.0699908733,0.0799283981,0.0699760914,0.0299756527,0.0799067020,0.0100541115,0.0100400448,0.0200352669,0.0500006676,0.0200152397,0.1900234222,262143,-0.0115637861,-0.0064544118,-0.0029564204,-0.0002798417,0.0008488585,0.0000608681,-0.0125954908,-0.0077041641,-0.0065201251,-0.0003230289,0.0009437995,0.0000714713,-0.0121184626,-0.0055961526,-0.0075134516,-0.0003230289,0.0009437995,0.0000714713,-0.0108664396,-0.0000064565,-0.0100986952,-0.0003230289,0.0009437995,0.0000714713,-0.0003230289,0.0009437995,0.0000714713,0.0002497802,0.0002897626,-0.0006165553,-0.0005728091,0.0006540370,0.0006880266,0.6689573674,0.7705940478,0.4771282970,0.4225321309,0.7805411896,0.3669753588,0.5060479595,0.7805413217,0.3669754875,0.5060476625,0.7292635079,-0.0021724572,0.6842295057,0.7289587698,-0.0023705892,0.6845534984,0.7291970995,-0.0023533658,0.6842996798,0.0153147765
1777402912.6356060505,0.6755267978,0.0904502049,0.9375674129,-0.0137029282,0.0249841530,0.0109001556,3.3510000706,3.3571848869,3.3512916565,0.7549945712,0.1637182087,0.9738458395,0.0000000000,-0.0126997605,0.0381241105,0.0699536353,0.0186966844,0.0051834802,0.0052578449,1.9338216782,-5.8799333572,3.1591870785,12.6240617265,-91.0544228382,3.8193417138,0.1039032042,0.0948425233,0.0599343702,-1.0060253143,-1.7527452707,0.0000000000,0.1485496312,0.1239154711,0.1522453725,0.1315175146,0.1210992634,0.0945113376,0.1140432358,0.1139774993,0.0000000000,0.0000000000,0.5552757978,0.0133745531,0.0078691272,0.5573639274,0.0098089073,0.0053745108,0.4432612658,0.0000000000,-1.5246117115,-2.5327389240,-19.2297668457,0.0201327801,0.1600553989,0.0100743771,0.0400693417,0.0800623894,0.0800411701,0.0899786949,0.0800263882,0.0400259495,0.0899569988,0.0201044083,0.0200903416,0.0300855637,0.0000367165,0.0300655365,0.0000181198,262143,-0.0115325594,-0.0064591393,-0.0029867797,-0.0002804153,0.0008471804,0.0000608561,-0.0124716258,-0.0076406259,-0.0063840843,-0.0003191638,0.0009512372,0.0000633848,-0.0119936667,-0.0055496992,-0.0073819711,-0.0003191638,0.0009512372,0.0000633848,-0.0107146792,-0.0000608455,-0.0100500724,-0.0003191638,0.0009512372,0.0000633848,-0.0003191638,0.0009512372,0.0000633848,0.0002472793,0.0002803308,-0.0006111158,-0.0005664431,0.0006709064,0.0006745006,0.6760665411,0.7727547194,0.4773764553,0.4182844290,0.7828702944,0.3668248601,0.5025471362,0.7828703992,0.3668249627,0.5025468981,0.7297369031,-0.0014149128,0.6837265903,0.7296710546,-0.0018094297,0.6837959331,0.7296838977,-0.0015596402,0.6837828435,0.0151945064
