t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_qx,offline_normal_qy,offline_normal_qz,offline_normal_qw,offline_normal_nx,offline_normal_ny,offline_normal_nz,offline_contact_force_x
1777409352.0158586502,0.0337114073,0.0310545880,0.0990154892,3.1195023271,0.1135538619,0.0015165561,nan,3.7900292873,3.7934627533,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.7042236328,28.9177494049,-0.5443727970,0.0199632645,inf,0.0100066662,inf,0.0800099373,0.0899479389,0.0000228882,0.0800015926,0.0399775505,0.0899302959,0.0199348927,0.0099976063,0.0299596786,0.0099914074,0.0299487114,0.0000112057,262103,-0.0001910939,-0.0000342914,0.0153157189,-0.0000001504,-0.0000020683,-0.0000037984,-0.0005839364,-0.0001047862,0.0266157417,-0.0000001868,-0.0000024796,-0.0000045513,-0.0007266753,-0.0001021091,0.0263525434,-0.0000001868,-0.0000024796,-0.0000045513,-0.0019034201,-0.0000805455,0.0241832048,-0.0000001868,-0.0000024796,-0.0000045513,-0.0000001868,-0.0000024796,-0.0000045513,-0.0000226415,-0.0022204196,-0.0000098796,0.0000224548,0.0022179400,0.0000053283,0.8651717123,0.0016404316,0.6684143808,-0.0018254074,0.7437850445,0.1064377668,-0.0005224452,-0.9943192288,0.0237219017
1777409352.0259337425,0.0337114073,0.0310545880,0.0990154892,3.1195023271,0.1135538619,0.0015165561,nan,3.7900292873,3.7934627533,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0300383568,inf,0.0200817585,inf,0.0900850296,0.0000381470,0.0100979805,0.0000226498,0.0500526428,0.0000114441,0.0300099850,0.0200726986,0.0400347710,0.0200664997,0.0400238037,0.0100862980,262103,-0.0001899497,-0.0000340861,0.0179614022,0.0000021692,-0.0000030539,0.0000032236,-0.0006371137,-0.0001143288,0.0349781544,0.0000003364,-0.0000030180,-0.0000034661,-0.0008618170,-0.0001104656,0.0345627085,0.0000003364,-0.0000030180,-0.0000034661,-0.0026814572,-0.0000799037,0.0311991894,0.0000003364,-0.0000030180,-0.0000034661,0.0000003364,-0.0000030180,-0.0000034661,-0.0000289947,-0.0029688194,-0.0000108358,0.0000293311,0.0029658014,0.0000073697,0.8668783024,-0.0006290324,0.6737358811,0.0006899396,0.7389716442,0.0921589731,0.0001720883,-0.9957442915,0.0289562363
1777409352.0358772278,0.0337114073,0.0310545880,0.0990154892,3.1195023271,0.1135538619,0.0015165561,nan,3.7900292873,3.7934627533,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0399818420,inf,0.0300252438,inf,0.0000402927,0.0099816322,0.0200414658,0.0099661350,0.0599961281,0.0099549294,0.0399534702,0.0300161839,0.0000243187,0.0300099850,0.0000119209,0.0200297832,262103,-0.0001891906,-0.0000339499,0.0197163838,0.0000021587,-0.0000030427,0.0000032109,-0.0006673237,-0.0001197499,0.0409458723,0.0000006629,-0.0000033525,-0.0000027847,-0.0009596153,-0.0001149226,0.0404048826,0.0000006629,-0.0000033525,-0.0000027847,-0.0032985043,-0.0000771590,0.0360768603,0.0000006629,-0.0000033525,-0.0000027847,0.0000006629,-0.0000033525,-0.0000027847,-0.0000334632,-0.0035047916,-0.0000113695,0.0000341261,0.0035014391,0.0000085847,0.8676550833,-0.0027360406,0.6778420627,0.0029675458,0.7351964675,0.0810426634,0.0006542516,-0.9967104187,0.0374008641
1777409352.0459210873,0.0334609002,0.0311037395,0.0990127772,3.1195058786,0.1052393104,0.0016082270,nan,3.7900292873,3.7934627533,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0000298023,inf,0.0400691032,inf,0.0100841522,0.0200254917,0.0300853252,0.0200099945,0.0700399876,0.0199987888,0.0000102520,0.0400600433,0.0100681782,0.0400538445,0.0100557804,0.0300736427,262103,-0.0001166951,-0.0000205979,0.0223351295,0.0000021431,-0.0000030260,0.0000031920,-0.0006561946,-0.0001175158,0.0503922526,0.0000011209,-0.0000038194,-0.0000018228,-0.0010704049,-0.0001110107,0.0496248043,0.0000011209,-0.0000038194,-0.0000018228,-0.0043260942,-0.0000610007,0.0435938419,0.0000011209,-0.0000038194,-0.0000018228,0.0000011209,-0.0000038194,-0.0000018228,-0.0000401328,-0.0043564379,-0.0000114177,0.0000412538,0.0043526185,0.0000095949,0.8688142499,-0.0044665617,0.6809010470,0.0048040296,0.7323460489,0.0727013709,0.0009538512,-0.9973532979,0.0433792174
1777409352.0558433533,0.0334609002,0.0311037395,0.0990127772,3.1195058786,0.1052393104,0.0016082270,nan,3.7953078747,3.7932987213,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0099520683,inf,0.0000162125,inf,0.0200064182,0.0299477577,0.0400075912,0.0299322605,0.0799622536,0.0299210548,0.0099325180,0.0000092983,0.0199904442,0.0000059605,0.0199780464,0.0399959087,262103,-0.0001162288,-0.0000205156,0.0240726338,0.0000021065,-0.0000030148,0.0000031971,-0.0006480326,-0.0001159105,0.0569701171,0.0000014166,-0.0000041085,-0.0000012082,-0.0011566528,-0.0001081790,0.0560236689,0.0000014166,-0.0000041085,-0.0000012082,-0.0051081529,-0.0000494823,0.0486733763,0.0000014166,-0.0000041085,-0.0000012082,0.0000014166,-0.0000041085,-0.0000012082,-0.0000440677,-0.0049732953,-0.0000112530,0.0000454843,0.0049691869,0.0000100448,0.8734834950,-0.0234761230,0.6777263059,0.0254426982,0.7344988734,0.0800794469,0.0055544942,-0.9967730082,0.0527208857
1777409352.0658879280,0.0334609002,0.0311037395,0.0990127772,3.1195058786,0.1052393104,0.0016082270,nan,3.7953078747,3.7932987213,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0199966431,inf,0.0100607872,inf,0.0300509930,0.0399923325,0.0500521660,0.0399768353,0.0900068283,0.0399656296,0.0199770927,0.0100538731,0.0300350189,0.0100505352,0.0300226212,0.0500404835,262103,-0.0001155328,-0.0000203928,0.0266658805,0.0000020912,-0.0000029983,0.0000031783,-0.0006348390,-0.0001133556,0.0671795573,0.0000018086,-0.0000045108,-0.0000003551,-0.0013066879,-0.0001035963,0.0659236156,0.0000018086,-0.0000045108,-0.0000003551,-0.0064351758,-0.0000309197,0.0563414929,0.0000018086,-0.0000045108,-0.0000003551,0.0000018086,-0.0000045108,-0.0000003551,-0.0000509904,-0.0058983278,-0.0000109324,0.0000527990,0.0058938171,0.0000105774,0.8740583244,-0.0265521564,0.6791774255,0.0286537398,0.7329338107,0.0757939759,0.0059353389,-0.9971058344,0.0592074320
1777409352.0758223534,0.0334609002,0.0311037395,0.0990127772,3.1195058786,0.1052393104,0.0016082270,nan,3.7953078747,3.7932987213,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0299310684,inf,0.0199952126,inf,0.0399854183,0.0499267578,0.0599865913,0.0499112606,0.0000078678,0.0499000549,0.0299115181,0.0199882984,0.0399694443,0.0199849606,0.0399570465,0.0599749088,262103,-0.0001150711,-0.0000203113,0.0283860791,0.0000020810,-0.0000029873,0.0000031658,-0.0006254964,-0.0001115688,0.0741731036,0.0000020520,-0.0000047590,0.0000001787,-0.0014207789,-0.0001003340,0.0726831180,0.0000020520,-0.0000047590,0.0000001787,-0.0074202463,-0.0000177483,0.0614493650,0.0000020520,-0.0000047590,0.0000001787,0.0000020520,-0.0000047590,0.0000001787,-0.0000557239,-0.0065311606,-0.0000107086,0.0000577759,0.0065264016,0.0000108873,0.8742819490,-0.0271605227,0.6810887579,0.0291555073,0.7311158364,0.0705361204,0.0056346529,-0.9974933115,0.0692126229
1777409352.0858345032,0.0334609002,0.0311037395,0.0990127772,3.1195058786,0.1052393104,0.0016082270,nan,3.7953078747,3.7932987213,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0399432182,inf,0.0300073624,inf,0.0499975681,0.0599389076,0.0699987411,0.0599234104,0.0100200176,0.0599122047,0.0399236679,0.0300004482,0.0499815941,0.0299971104,0.0000116825,0.0699870586,262103,-0.0001143821,-0.0000201896,0.0309534969,0.0000020659,-0.0000029709,0.0000031471,-0.0006107976,-0.0001087855,0.0848803216,0.0000023914,-0.0000051029,0.0000009295,-0.0016133073,-0.0000951563,0.0829974095,0.0000023914,-0.0000051029,0.0000009295,-0.0090430362,0.0000030973,0.0690514138,0.0000023914,-0.0000051029,0.0000009295,0.0000023914,-0.0000051029,0.0000009295,-0.0000629542,-0.0074982262,-0.0000103603,0.0000653456,0.0074931233,0.0000112899,0.8744450324,-0.0272401642,0.6827969535,0.0291041736,0.7295198701,0.0658825349,0.0052651436,-0.9978134945,0.0760326609
1777409352.0958573818,0.0331455469,0.0311737861,0.0990074649,3.1167295173,0.0996995025,0.0015306853,nan,3.7953078747,3.7932987213,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0000336170,inf,0.0400302410,inf,0.0600204468,0.0699617863,0.0800216198,0.0699462891,0.0200428963,0.0699350834,0.0000147820,0.0400233269,0.0000081062,0.0400199890,0.0100345612,0.0800099373,262103,-0.0001139250,-0.0000201090,0.0326565622,0.0000020558,-0.0000029601,0.0000031348,-0.0006006138,-0.0001068731,0.0921293096,0.0000026014,-0.0000053141,0.0000013983,-0.0017559790,-0.0000915299,0.0899565679,0.0000026014,-0.0000053141,0.0000013983,-0.0102177768,0.0000176572,0.0740534162,0.0000026014,-0.0000053141,0.0000013983,0.0000026014,-0.0000053141,0.0000013983,-0.0000678361,-0.0081514572,-0.0000101214,0.0000704375,0.0081461431,0.0000115197,0.8744653528,-0.0271303926,0.6842479739,0.0288719940,0.7281724109,0.0619422363,0.0049197466,-0.9980676107,0.0864081234
1777409352.1058380604,0.0331455469,0.0311737861,0.0990074649,3.1167295173,0.0996995025,0.0015306853,nan,3.7953078747,3.7932879925,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0100142956,inf,0.0000209808,inf,0.0700011253,0.0799424648,0.0900022984,0.0799269676,0.0300235748,0.0799157619,0.0099954605,0.0000121593,0.0099887848,0.0000076294,0.0200152397,0.0899906158,262103,-0.0001132428,-0.0000199885,0.0351984083,0.0000020241,-0.0000029348,0.0000031357,-0.0005848733,-0.0001039378,0.1031168014,0.0000028830,-0.0000055991,0.0000020878,-0.0019900347,-0.0000856351,0.1004657998,0.0000028830,-0.0000055991,0.0000020878,-0.0121023381,0.0000425784,0.0814020135,0.0000028830,-0.0000055991,0.0000020878,0.0000028830,-0.0000055991,0.0000020878,-0.0000866000,-0.0091667698,-0.0000099941,0.0000894830,0.0091611707,0.0000120818,0.8770809843,-0.0183653719,0.6861235496,0.0194593132,0.7269927942,0.0577116195,0.0030917326,-0.9983285081,0.0934028551
1777409352.1158633232,0.0331455469,0.0311737861,0.0990074649,3.1167295173,0.0996995025,0.0015306853,nan,3.7953078747,3.7932879925,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1446893513,-0.0246366281,-1.9900584221,0.1496016681,0.2687612772,-0.2011190206,1.4082295849,1.0813751760,-4.9661315460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1162.1523437500,25.3577842712,0.1512400210,0.0200395584,inf,0.0100462437,inf,0.0800263882,0.0899677277,0.1000275612,0.0899522305,0.0400488377,0.0899410248,0.0200207233,0.0100374222,0.0200140476,0.0100328922,0.0300405025,0.1000158787,262103,-0.0001125647,-0.0000198689,0.0377250339,0.0000020093,-0.0000029188,0.0000031172,-0.0005686959,-0.0001009423,0.1141852047,0.0000031453,-0.0000058595,0.0000026965,-0.0022486292,-0.0000793470,0.1110056649,0.0000031453,-0.0000058595,0.0000026965,-0.0141286019,0.0000696314,0.0885406563,0.0000031453,-0.0000058595,0.0000026965,0.0000031453,-0.0000058595,0.0000026965,-0.0000952284,-0.0101607495,-0.0000096145,0.0000983736,0.0101548900,0.0000123110,0.8769279469,-0.0165931101,0.6872419979,0.0175295646,0.7260274233,0.0547823015,0.0026469249,-0.9984948138,0.1039357409
1777409352.1258614063,0.0331455469,0.0311737861,0.0990074649,3.1167295173,0.0996995025,0.0015306853,nan,3.7953078747,3.7932879925,nan,nan,nan,nan,-0.0054103266,-0.0009561011,0.0008172071,-0.1307604313,-0.0262588840,-1.9884533882,0.2301543206,0.3058531880,-0.1574625671,0.7322388169,0.3371724713,0.3968454032,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1161.3458251953,41.0997467041,0.0000000000,0.0300376415,inf,0.0200443268,inf,0.0900244713,0.0000252724,0.0000169277,0.0000121593,0.0500469208,0.0000076294,0.0300188065,0.0200355053,0.0300121307,0.0200309753,0.0400385857,0.1100139618,262103,-0.0001121149,-0.0000197895,0.0394010401,0.0000019994,-0.0000029081,0.0000031050,-0.0005577289,-0.0000989217,0.1215811869,0.0000033065,-0.0000060180,0.0000030750,-0.0024347713,-0.0000750093,0.1180224877,0.0000033065,-0.0000060180,0.0000030750,-0.0155544524,0.0000881738,0.0931719682,0.0000033065,-0.0000060180,0.0000030750,0.0000033065,-0.0000060180,0.0000030750,-0.0001009731,-0.0108227189,-0.0000093588,0.0001042796,0.0108167009,0.0000124338,0.8767847279,-0.0161761186,0.6881279325,0.0170477921,0.7252086972,0.0523786426,0.0024639360,-0.9986242571,0.1109709218
1777409352.1358537674,0.0331455469,0.0311737861,0.0990074649,3.1167295173,0.0996995025,0.0015306853,nan,3.7953078747,3.7932879925,nan,nan,nan,nan,-0.0080288257,-0.0017667356,0.0011090284,-0.1307604313,-0.0262588840,-1.9884533882,0.2301543206,0.3058531880,-0.1574625671,0.7322388169,0.3371724713,0.3968454032,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1161.3458251953,41.0997467041,0.0000000000,0.0400300026,inf,0.0300366879,inf,0.0000178814,0.0100176334,0.0100092888,0.0100045204,0.0600392818,0.0099999905,0.0400111675,0.0300278664,0.0000112057,0.0300233364,0.0000069141,0.1200063229,262103,-0.0001114436,-0.0000196710,0.0419025002,0.0000028728,-0.0000033508,0.0000023024,-0.0005410869,-0.0000958688,0.1326636417,0.0000037374,-0.0000063419,0.0000034198,-0.0027341069,-0.0000683094,0.1284971239,0.0000037374,-0.0000063419,0.0000034198,-0.0177960951,0.0001166030,0.0999089489,0.0000037374,-0.0000063419,0.0000034198,0.0000037374,-0.0000063419,0.0000034198,-0.0001095482,-0.0118110655,-0.0000089731,0.0001132856,0.0118047237,0.0000123929,0.8765124089,-0.0159785255,0.6888760107,0.0168050163,0.7245081919,0.0503348667,0.0023362982,-0.9987296646,0.1214956865
1777409352.1458518505,0.0327602774,0.0312588476,0.0990132764,3.1167328126,0.0913880331,0.0016338518,nan,3.7953078747,3.7932879925,nan,nan,nan,nan,-0.0080288257,-0.0017667356,0.0011090284,-0.1307604313,-0.0262588840,-1.9884533882,0.2301543206,0.3058531880,-0.1574625671,0.7322388169,0.3371724713,0.3968454032,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1161.3458251953,41.0997467041,0.0000000000,0.0000262260,inf,0.0400347710,inf,0.0100159645,0.0200157166,0.0200073719,0.0200026035,0.0700373650,0.0199980736,0.0000088215,0.0400259495,0.0100092888,0.0400214195,0.0100049973,0.1300044060,262103,-0.0001718873,-0.0000384424,0.0435685991,0.0000028597,-0.0000033387,0.0000022934,-0.0005585440,-0.0001026912,0.1400281377,0.0000040036,-0.0000065396,0.0000036328,-0.0029753618,-0.0000725815,0.1354311218,0.0000040036,-0.0000065396,0.0000036328,-0.0193819078,0.0001271404,0.1042554789,0.0000040036,-0.0000065396,0.0000036328,0.0000040036,-0.0000065396,0.0000036328,-0.0001154480,-0.0124644725,-0.0000091610,0.0001194515,0.0124579329,0.0000127938,0.8762512215,-0.0157979956,0.6895228617,0.0165856643,0.7239016247,0.0485662780,0.0022266203,-0.9988174802,0.1284781098
1777409352.1558578014,0.0327602774,0.0312588476,0.0990132764,3.1167328126,0.0913880331,0.0016338518,nan,3.7900292873,3.7931578159,nan,nan,nan,nan,-0.0080288257,-0.0017667356,0.0011090284,-0.1307604313,-0.0262588840,-1.9884533882,0.2301543206,0.3058531880,-0.1574625671,0.7322388169,0.3371724713,0.3968454032,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1161.3458251953,41.0997467041,0.0000000000,0.0100321770,inf,0.0000221729,inf,0.0200219154,0.0300216675,0.0300133228,0.0300085545,0.0800433159,0.0300040245,0.0100147724,0.0000126362,0.0200152397,0.0000081062,0.0200109482,0.1400103569,262103,-0.0001708580,-0.0000382122,0.0460451039,0.0000028215,-0.0000033202,0.0000023034,-0.0005800175,-0.0001114842,0.1510043777,0.0000043408,-0.0000068101,0.0000039643,-0.0033469575,-0.0000774209,0.1457185633,0.0000043408,-0.0000068101,0.0000039643,-0.0218132399,0.0001446971,0.1104872729,0.0000043408,-0.0000068101,0.0000039643,0.0000043408,-0.0000068101,0.0000039643,-0.0001229087,-0.0134943852,-0.0000099908,0.0001272494,0.0134875751,0.0000139551,0.8797582698,-0.0389353941,0.6885135597,0.0408868661,0.7230223907,0.0485546846,0.0055091458,-0.9988053323,0.1388607621
1777409352.1659176350,0.0327602774,0.0312588476,0.0990132764,3.1167328126,0.0913880331,0.0016338518,nan,3.7900292873,3.7931578159,nan,nan,nan,nan,-0.0080288257,-0.0017667356,0.0011090284,-0.1307604313,-0.0262588840,-1.9884533882,0.2301543206,0.3058531880,-0.1574625671,0.7322388169,0.3371724713,0.3968454032,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0738209933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1161.3458251953,41.0997467041,0.0000000000,0.0200920105,inf,0.0100820065,inf,0.0300817490,0.0400815010,0.0400731564,0.0400683880,0.0901031494,0.0400638580,0.0200746059,0.0100724697,0.0300750732,0.0100679398,0.0300707817,0.1500701904,262103,-0.0001705163,-0.0000381357,0.0468673057,0.0000028151,-0.0000033142,0.0000022989,-0.0005860130,-0.0001140585,0.1546390411,0.0000044555,-0.0000068939,0.0000040575,-0.0034744768,-0.0000786218,0.1491141272,0.0000044555,-0.0000068939,0.0000040575,-0.0226424195,0.0001511611,0.1125009981,0.0000044555,-0.0000068939,0.0000040575,0.0000044555,-0.0000068939,0.0000040575,-0.0001258360,-0.0138156715,-0.0000102306,0.0001302914,0.0138087776,0.0000142881,0.8796069873,-0.0425058932,0.6886876925,0.0445888675,0.7224363945,0.0474421902,0.0058786702,-0.9988566863,0.1457111984
