t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777407314.4896223545,-0.0670668408,0.0588251241,0.0897283778,-0.1764629012,-0.1393814254,0.0597000562,3.7369999886,3.6263930798,3.7035825253,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.4540089965,0.2295304239,-0.0933620036,-0.0230998900,0.0213105995,0.0071208477,-5.2662453651,1.0743805170,26.4586467743,349.3365089891,-101.1149688358,227.7740243446,-0.0246382318,-0.0822919458,0.5401315689,8.1794614792,-8.1721096039,0.0000000000,0.1068375707,0.0596932955,0.2000000030,0.0596932955,0.0901528895,0.0835330263,0.1836717576,0.0835330263,0.0000000000,0.0000000000,0.4875348806,-0.0794677213,0.0912603736,0.5248306990,-0.0755417198,0.0875438079,0.4807124138,0.0000000000,114.2098541260,-123.9607315063,-22.7991275787,0.0199480057,0.5200059414,0.0199096203,0.0300548077,0.0300321579,0.0400409698,0.0500431061,0.0800209045,0.0000259876,0.0500299931,0.0300235748,0.0300176144,0.0400300026,0.0198974609,0.0000133514,0.1599829197,262143,-0.0142722244,0.0051144983,0.0405044011,-0.0003846567,0.0002124247,0.0011186729,-0.0149558889,0.0079910500,0.0529383896,-0.0004031142,0.0002123545,0.0015061631,-0.0117738424,0.0092967456,0.0436223172,-0.0004031142,0.0002123545,0.0015061631,-0.0026505781,0.0135188832,0.0166727559,-0.0004031142,0.0002123545,0.0015061631,-0.0004031142,0.0002123545,0.0015061631,0.0005351008,-0.0047565740,0.0011617847,-0.0009382150,0.0049689284,0.0003443784,1.0208585221,0.2647079624,-0.1448420007,-0.9533889497,0.2497038639,-0.2020748774,-0.9470024944,0.1130594786,-0.6283542424,-0.7696677857,0.1134815289,-0.6281568055,-0.7697668285,0.1138736768,-0.6280885088,-0.7697646464,0.0460151546
1777407314.4996032715,-0.0670668408,0.0588251241,0.0897283778,-0.1764629012,-0.1393814254,0.0597000562,3.7369999886,3.6263930798,3.7035825253,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.4540089965,0.2295304239,-0.0933620036,-0.0230998900,0.0213105995,0.0071208477,-5.2662453651,1.0743805170,26.4586467743,349.3365089891,-101.1149688358,227.7740243446,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.1068375707,0.0596932955,0.2000000030,0.0596932955,0.0901528895,0.0835330263,0.1836717576,0.0835330263,0.0000000000,0.0000000000,0.4568825960,-0.0794677213,0.0912603736,0.5248306990,-0.0755417198,0.0875438079,0.4807124138,0.0000000000,114.2098541260,-123.9607315063,-22.7991275787,0.0299289227,0.5299868584,0.0298905373,0.0400357246,0.0400130749,0.0500218868,0.0600240231,0.0000331402,0.0100069046,0.0600109100,0.0400044918,0.0399985313,0.0000162125,0.0298783779,0.0099942684,0.1699638367,262143,-0.0142724903,0.0051253744,0.0405997859,-0.0003864240,0.0002150147,0.0011204475,-0.0149555292,0.0079499162,0.0530462516,-0.0004032791,0.0002099052,0.0014983999,-0.0117731824,0.0092559329,0.0437285440,-0.0004032791,0.0002099052,0.0014983999,-0.0026417835,0.0134343947,0.0167784551,-0.0004032791,0.0002099052,0.0014983999,-0.0004032791,0.0002099052,0.0014983999,0.0005386647,-0.0047664853,0.0011575728,-0.0009419438,0.0049763905,0.0003408271,1.0205218083,0.2655767434,-0.1446249145,-0.9531802702,0.2508103150,-0.2019673189,-0.9467330078,0.1149071369,-0.6272337969,-0.7703078046,0.1152446845,-0.6270753233,-0.7703863976,0.1154981378,-0.6265497436,-0.7707759719,0.0461293273
1777407314.5096187592,-0.0670668408,0.0588251241,0.0897283778,-0.1764629012,-0.1393814254,0.0597000562,3.7369999886,3.6263930798,3.7035825253,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.4540089965,0.2295304239,-0.0933620036,-0.0230998900,0.0213105995,0.0071208477,-5.2662453651,1.0743805170,26.4586467743,349.3365089891,-101.1149688358,227.7740243446,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.0993911698,0.0890638605,0.2000000030,0.0890638605,0.0877214596,0.0921003968,0.1833697706,0.0921003968,0.0000000000,0.0000000000,0.4568825960,-0.0794677213,0.0912603736,0.5248306990,-0.0755417198,0.0875438079,0.4807124138,0.0000000000,114.2098541260,-123.9607315063,-22.7991275787,0.0399444103,0.5400023460,0.0399060249,0.0000464916,0.0500285625,0.0600373745,0.0700395107,0.0100486279,0.0200223923,0.0700263977,0.0000212193,0.0000128746,0.0100317001,0.0398938656,0.0200097561,0.1799793243,262143,-0.0142728872,0.0051416071,0.0407421488,-0.0003890617,0.0002188805,0.0011230961,-0.0149529075,0.0078943591,0.0532301966,-0.0004040089,0.0002072237,0.0014875533,-0.0117697874,0.0092004656,0.0439094149,-0.0004040089,0.0002072237,0.0014875533,-0.0026241399,0.0133163934,0.0169514834,-0.0004040089,0.0002072237,0.0014875533,-0.0004040089,0.0002072237,0.0014875533,0.0005442521,-0.0047835271,0.0011517942,-0.0009482609,0.0049907508,0.0003357591,1.0201816249,0.2661237122,-0.1441571005,-0.9530985784,0.2515906168,-0.2016241290,-0.9465991085,0.1162564508,-0.6253921012,-0.7716016831,0.1164505274,-0.6247923568,-0.7720581490,0.1166530973,-0.6243708324,-0.7723685121,0.0462216437
1777407314.5196077824,-0.0920610204,0.0729341879,0.0855114833,-0.2041222877,-0.1529212820,0.0854582572,3.7369999886,3.5894429684,3.6984539032,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.4540089965,0.2295304239,-0.0933620036,-0.0230998900,0.0213105995,0.0071208477,-5.2662453651,1.0743805170,26.4586467743,349.3365089891,-101.1149688358,227.7740243446,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.0993911698,0.0890638605,0.2000000030,0.0890638605,0.0877214596,0.0921003968,0.1833697706,0.0921003968,0.0000000000,0.0000000000,0.4568825960,-0.0783835575,0.0903388411,0.4367237687,-0.0755417198,0.0875438079,0.4807124138,0.0000000000,114.2098541260,-123.9607315063,-22.7991275787,0.0000476837,0.5499913692,0.0000200272,0.0100355148,0.0600175858,0.0700263977,0.0800285339,0.0200376511,0.0300114155,0.0800154209,0.0100102425,0.0100018978,0.0200207233,0.0000112057,0.0299987793,0.1899683475,262143,-0.0142731504,0.0051523749,0.0408365835,-0.0003908114,0.0002214448,0.0011248531,-0.0149499140,0.0078611110,0.0533657953,-0.0004047978,0.0002060608,0.0014808301,-0.0117660345,0.0091670479,0.0440424536,-0.0004047978,0.0002060608,0.0014808301,-0.0026093504,0.0132433832,0.0170740612,-0.0004047978,0.0002060608,0.0014808301,-0.0004047978,0.0002060608,0.0014808301,0.0005481088,-0.0047961471,0.0011482758,-0.0009529066,0.0050022080,0.0003325544,1.0200590929,0.2664446465,-0.1435950213,-0.9530937625,0.2520252382,-0.2009728270,-0.9466219954,0.1170849287,-0.6224990872,-0.7738126427,0.1172399276,-0.6220178627,-0.7741760639,0.1173037063,-0.6212107937,-0.7748141650,0.0463809446
1777407314.5295598507,-0.0920610204,0.0729341879,0.0855114833,-0.2041222877,-0.1529212820,0.0854582572,3.7369999886,3.5894429684,3.6984539032,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.4540089965,0.2295304239,-0.0933620036,-0.0230998900,0.0213105995,0.0071208477,-5.2662453651,1.0743805170,26.4586467743,349.3365089891,-101.1149688358,227.7740243446,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.0993911698,0.0890638605,0.2000000030,0.0890638605,0.0877214596,0.0921003968,0.1833697706,0.0921003968,0.0000000000,0.0000000000,0.4568825960,-0.0783835575,0.0903388411,0.4367237687,-0.0755417198,0.0875438079,0.4807124138,0.0000000000,114.2098541260,-123.9607315063,-22.7991275787,0.0099997520,0.5599434376,0.0099720955,0.0199875832,0.0699696541,0.0799784660,0.0899806023,0.0299897194,0.0399634838,0.0899674892,0.0199623108,0.0199539661,0.0299727917,0.0099632740,0.0399508476,0.0000131130,262143,-0.0142735433,0.0051684459,0.0409775285,-0.0003934229,0.0002252720,0.0011274753,-0.0149437796,0.0078164370,0.0535858283,-0.0004064037,0.0002051937,0.0014714673,-0.0117583532,0.0091218275,0.0442577378,-0.0004064037,0.0002051937,0.0014714673,-0.0025825877,0.0131420615,0.0172651273,-0.0004064037,0.0002051937,0.0014714673,-0.0004064037,0.0002051937,0.0014714673,0.0005540464,-0.0048166673,0.0011434582,-0.0009604501,0.0050218610,0.0003280091,1.0200218961,0.2665035891,-0.1428758333,-0.9531853614,0.2522275569,-0.2002070265,-0.9467303767,0.1175431439,-0.6192424439,-0.7763519852,0.1175549487,-0.6183935878,-0.7770265148,0.1176055357,-0.6177456031,-0.7775341201,0.0464993529
1777407314.5396196842,-0.0920610204,0.0729341879,0.0855114833,-0.2041222877,-0.1529212820,0.0854582572,3.7369999886,3.5894429684,3.6984539032,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.4540089965,0.2295304239,-0.0933620036,-0.0230998900,0.0213105995,0.0071208477,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.0993911698,0.0890638605,0.2000000030,0.0890638605,0.0877214596,0.0921003968,0.1833697706,0.0921003968,0.0000000000,0.0000000000,0.4568825960,-0.0783835575,0.0903388411,0.4367237687,-0.0897989571,0.1049199253,0.4425183535,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0200595856,0.5700032711,0.0200319290,0.0300474167,0.0800294876,0.0900382996,0.0000333786,0.0400495529,0.0500233173,0.0000185966,0.0300221443,0.0300137997,0.0400326252,0.0200231075,0.0000119209,0.0100729465,262143,-0.0142738372,0.0051810488,0.0410758209,-0.0003914973,0.0002216251,0.0011298342,-0.0149387218,0.0077903231,0.0537432589,-0.0004070361,0.0002009035,0.0014663531,-0.0117519683,0.0090951857,0.0444115175,-0.0004070361,0.0002009035,0.0014663531,-0.0025620784,0.0130802145,0.0173983713,-0.0004070361,0.0002009035,0.0014663531,-0.0004070361,0.0002009035,0.0014663531,0.0005531703,-0.0048320821,0.0011393977,-0.0009602064,0.0050329856,0.0003269554,1.0192334123,0.2664056770,-0.1421287289,-0.9533244147,0.2519064627,-0.1982325800,-0.9472312169,0.1175532501,-0.6152489359,-0.7795190698,0.1175621857,-0.6145671563,-0.7800553460,0.1174707622,-0.6135918404,-0.7808365216,0.0468313359
1777407314.5496077538,-0.0920610204,0.0729341879,0.0855114833,-0.2041222877,-0.1529212820,0.0854582572,3.7369999886,3.5894429684,3.6984539032,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.4540089965,0.2295304239,-0.0933620036,-0.0426042154,0.0308647025,0.0460975170,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.0993911698,0.0890638605,0.2000000030,0.0890638605,0.0877214596,0.0921003968,0.1833697706,0.0921003968,0.0000000000,0.0000000000,0.4879072309,-0.0783835575,0.0903388411,0.4367237687,-0.0897989571,0.1049199253,0.4425183535,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0300476551,0.5799913406,0.0300199986,0.0400354862,0.0900175571,0.0000264645,0.0100214481,0.0500376225,0.0600113869,0.0100066662,0.0400102139,0.0400018692,0.0000138283,0.0300111771,0.0099999905,0.0200610161,262143,-0.0142743256,0.0052027637,0.0412296992,-0.0003841679,0.0002161586,0.0011320876,-0.0149299155,0.0077588310,0.0539995825,-0.0004070870,0.0001994919,0.0014582512,-0.0117407235,0.0090626520,0.0446613210,-0.0004070870,0.0001994919,0.0014582512,-0.0025270174,0.0129979215,0.0176086997,-0.0004070870,0.0001994919,0.0014582512,-0.0004070870,0.0001994919,0.0014582512,0.0005593217,-0.0048557639,0.0011356691,-0.0009664087,0.0050552558,0.0003225820,1.0189404038,0.2660902444,-0.1412882492,-0.9535374206,0.2514232042,-0.1971023137,-0.9475954043,0.1172888077,-0.6111343978,-0.7827886582,0.1171502622,-0.6101383291,-0.7835860103,0.1170764669,-0.6093546337,-0.7842066254,0.0470590219
1777407314.5596101284,-0.0920610204,0.0729341879,0.0855114833,-0.2041222877,-0.1529212820,0.0854582572,3.7369999886,3.5894429684,3.6984539032,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.2419736534,0.3197512329,-0.0767714754,-0.0426042154,0.0308647025,0.0460975170,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.1099290475,0.0296055544,0.2000000030,0.0296055544,0.0891801938,0.0732024983,0.1830271930,0.0732024983,0.0000000000,0.0000000000,0.4879072309,-0.0783835575,0.0903388411,0.4367237687,-0.0897989571,0.1049199253,0.4425183535,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0400500298,0.5899937153,0.0400223732,0.0000510216,0.0000283718,0.0100288391,0.0200238228,0.0600399971,0.0700137615,0.0200090408,0.0000193119,0.0000126362,0.0100162029,0.0400135517,0.0200023651,0.0300633907,262143,-0.0142748110,0.0052243484,0.0413826560,-0.0003775526,0.0001911049,0.0012282002,-0.0149198428,0.0077356329,0.0542764500,-0.0004055205,0.0001923488,0.0014728629,-0.0117279100,0.0090389808,0.0449305761,-0.0004055205,0.0001923488,0.0014728629,-0.0024895012,0.0129354605,0.0178302188,-0.0004055205,0.0001923488,0.0014728629,-0.0004062184,0.0001948201,0.0014681099,0.0005634800,-0.0048726792,0.0011336432,-0.0009696984,0.0050674993,0.0003344667,1.0181398116,0.2656656845,-0.1404665098,-0.9537771772,0.2508285893,-0.1959940392,-0.9479827822,0.1166223948,-0.6065018036,-0.7864825359,0.1165108525,-0.6057012636,-0.7871157478,0.1162927479,-0.6046490413,-0.7879565557,0.0472222455
1777407314.5696108341,-0.0217648223,0.0727384388,0.0983076170,-0.3216147055,-0.2225082819,0.1208843296,3.7369999886,3.6263930798,3.6938602924,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.2419736534,0.3197512329,-0.0767714754,-0.0426042154,0.0308647025,0.0460975170,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.1099290475,0.0296055544,0.2000000030,0.0296055544,0.0891801938,0.0732024983,0.1830271930,0.0732024983,0.0000000000,0.0000000000,0.4879072309,-0.1185438782,0.1388916224,0.4473437369,-0.0897989571,0.1049199253,0.4425183535,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0000538826,0.5999944210,0.0000236034,0.0100517273,0.0100290775,0.0200295448,0.0300245285,0.0700407028,0.0800144672,0.0300097466,0.0100200176,0.0100133419,0.0200169086,0.0000140667,0.0300030708,0.0400640965,262143,-0.0142751330,0.0052386664,0.0414841181,-0.0003729845,0.0001873838,0.0012293166,-0.0149125243,0.0077243036,0.0544705837,-0.0004036198,0.0001871489,0.0014820269,-0.0117186511,0.0090278489,0.0451190678,-0.0004036198,0.0001871489,0.0014820269,-0.0024637809,0.0129058140,0.0179829632,-0.0004036198,0.0001871489,0.0014820269,-0.0004036198,0.0001871489,0.0014820269,0.0005697445,-0.0048994840,0.0011313126,-0.0009733644,0.0050866329,0.0003507142,1.0167065658,0.2650504768,-0.1396026835,-0.9540751205,0.2500241728,-0.1948223456,-0.9484366962,0.1157657796,-0.6019446032,-0.7901018788,0.1155113934,-0.6009005762,-0.7909333825,0.1153361309,-0.6000547519,-0.7916008284,0.0474813506
1777407314.5795757771,-0.0217648223,0.0727384388,0.0983076170,-0.3216147055,-0.2225082819,0.1208843296,3.7369999886,3.6263930798,3.6938602924,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.2419736534,0.3197512329,-0.0767714754,-0.0426042154,0.0308647025,0.0460975170,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,0.0356722698,-0.1342939585,0.9580621719,8.1794614792,-8.1721096039,0.0000000000,0.1099290475,0.0296055544,0.2000000030,0.0296055544,0.0891801938,0.0732024983,0.1830271930,0.0732024983,0.0000000000,0.0000000000,0.4879072309,-0.1185438782,0.1388916224,0.4473437369,-0.0897989571,0.1049199253,0.4425183535,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0100188255,0.6099593639,0.0099885464,0.0200166702,0.0199940205,0.0299944878,0.0399894714,0.0800056458,0.0899794102,0.0399746895,0.0199849606,0.0199782848,0.0299818516,0.0099790096,0.0399680138,0.0500290394,262143,-0.0142097125,0.0051442679,0.0416601854,-0.0003661666,0.0001818299,0.0012309828,-0.0148552247,0.0076328459,0.0547906328,-0.0003995722,0.0001787437,0.0014949500,-0.0116582876,0.0089375721,0.0454297816,-0.0003995722,0.0001787437,0.0014949500,-0.0023788669,0.0127990250,0.0182343892,-0.0003995722,0.0001787437,0.0014949500,-0.0003995722,0.0001787437,0.0014949500,0.0005782419,-0.0049277106,0.0011237137,-0.0009778142,0.0051064543,0.0003712363,1.0153347509,0.2643649341,-0.1387849225,-0.9543845802,0.2490293925,-0.1934851496,-0.9489720009,0.1144466406,-0.5969328971,-0.7940863195,0.1142423193,-0.5960934566,-0.7947460497,0.1138071284,-0.5948776405,-0.7957188764,0.0476551466
1777407314.5895380974,-0.0217648223,0.0727384388,0.0983076170,-0.3216147055,-0.2225082819,0.1208843296,3.7369999886,3.6263930798,3.6938602924,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.2419736534,0.3197512329,-0.0767714754,-0.0426042154,0.0308647025,0.0460975170,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,-0.0495967641,-0.1563221216,0.9395506978,12.0166311264,-5.1159672737,0.0000000000,0.1099290475,0.0296055544,0.2000000030,0.0296055544,0.0891801938,0.0732024983,0.1830271930,0.0732024983,0.0000000000,0.0000000000,0.4879072309,-0.1185438782,0.1388916224,0.4473437369,-0.0897989571,0.1049199253,0.4425183535,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0199811459,0.6199216843,0.0199508667,0.0299789906,0.0299563408,0.0399568081,0.0499517918,0.0000202656,0.0000092983,0.0499370098,0.0299472809,0.0299406052,0.0399441719,0.0199413300,0.0499303341,0.0599913597,262143,-0.0142132081,0.0051606934,0.0416852941,-0.0003632202,0.0001801109,0.0012313351,-0.0148206080,0.0075815015,0.0549912467,-0.0003962509,0.0001729224,0.0015029804,-0.0116215477,0.0088877382,0.0456235761,-0.0003962509,0.0001729224,0.0015029804,-0.0023260308,0.0127463805,0.0183849771,-0.0003962509,0.0001729224,0.0015029804,-0.0003962509,0.0001729224,0.0015029804,0.0005844313,-0.0049471581,0.0011175716,-0.0009806823,0.0051200805,0.0003854088,1.0144003154,0.2622809412,-0.1365353047,-0.9552836325,0.2477378385,-0.1918901381,-0.9496336864,0.1128029092,-0.5918527183,-0.7981139414,0.1123529251,-0.5906843422,-0.7990424445,0.1120037226,-0.5897062500,-0.7998135438,0.0479102507
1777407314.5995297432,-0.0217648223,0.0727384388,0.0983076170,-0.3216147055,-0.2225082819,0.1208843296,3.7369999886,3.6263930798,3.6938602924,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.2419736534,0.3197512329,-0.0767714754,-0.0426042154,0.0308647025,0.0460975170,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,-0.0495967641,-0.1563221216,0.9395506978,12.0166311264,-5.1159672737,0.0000000000,0.1099290475,0.0296055544,0.2000000030,0.0296055544,0.0891801938,0.0732024983,0.1830271930,0.0732024983,0.0000000000,0.0000000000,0.3856657147,-0.1185438782,0.1388916224,0.4473437369,-0.1162636280,0.1414169669,0.3972563744,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0299727917,0.6299133301,0.0299425125,0.0399706364,0.0399479866,0.0499484539,0.0599434376,0.0100119114,0.0100009441,0.0599286556,0.0399389267,0.0399322510,0.0000197887,0.0299329758,0.0000104904,0.0699830055,262143,-0.0142227823,0.0051878818,0.0416102412,-0.0003611800,0.0001804841,0.0012307349,-0.0147776245,0.0075199987,0.0551706464,-0.0003911391,0.0001648140,0.0015138419,-0.0115753387,0.0088293988,0.0457921694,-0.0003911391,0.0001648140,0.0015138419,-0.0022567516,0.0126935990,0.0184864199,-0.0003911391,0.0001648140,0.0015138419,-0.0003911391,0.0001648140,0.0015138419,0.0005911274,-0.0049667780,0.0011101523,-0.0009822664,0.0051315920,0.0004036896,1.0130665138,0.2611300251,-0.1353363503,-0.9557694190,0.2464639344,-0.1903612310,-0.9502726613,0.1106952966,-0.5865659189,-0.8023010495,0.1103343227,-0.5856260783,-0.8030370064,0.1098363113,-0.5846132694,-0.8038428391,0.0480167158
1777407314.6095602512,-0.0217648223,0.0727384388,0.0983076170,-0.3216147055,-0.2225082819,0.1208843296,3.7369999886,3.6263930798,3.6938602924,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.2419736534,0.3197512329,-0.0767714754,-0.0426042154,0.0308647025,0.0460975170,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,-0.0495967641,-0.1563221216,0.9395506978,12.0166311264,-5.1159672737,0.0000000000,0.1019821465,0.0872694030,0.2000000030,0.0872694030,0.0977353007,0.0633057877,0.1827882528,0.0633057877,0.0000000000,0.0000000000,0.3856657147,-0.1185438782,0.1388916224,0.4473437369,-0.1162636280,0.1414169669,0.3972563744,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0400032997,0.6399438381,0.0399730206,0.0000402927,0.0499784946,0.0599789619,0.0699739456,0.0200424194,0.0200314522,0.0699591637,0.0000183582,0.0000104904,0.0100502968,0.0399634838,0.0100409985,0.0800135136,262143,-0.0142291333,0.0052059169,0.0415604557,-0.0003598267,0.0001807317,0.0012303368,-0.0147544159,0.0074884240,0.0552169491,-0.0003876527,0.0001598049,0.0015203325,-0.0115500619,0.0088004073,0.0458312457,-0.0003876527,0.0001598049,0.0015203325,-0.0022177270,0.0126733144,0.0184824724,-0.0003876527,0.0001598049,0.0015203325,-0.0003876527,0.0001598049,0.0015203325,0.0005936773,-0.0049724525,0.0011063463,-0.0009813300,0.0051322573,0.0004139862,1.0122285933,0.2600979456,-0.1342519440,-0.9562036782,0.2452217702,-0.1889004977,-0.9508853166,0.1085908010,-0.5819393151,-0.8059495465,0.1081262054,-0.5811077733,-0.8066117279,0.1077270451,-0.5802935812,-0.8072510411,0.0480749868
1777407314.6195540428,-0.0382968634,0.0944618806,0.0945495442,-0.4152536322,-0.2308522880,0.1599053536,3.7369999886,3.6369502544,3.6907737255,-0.1000000015,0.0000000000,0.5600000024,0.0000000000,-0.2419736534,0.3197512329,-0.0767714754,-0.0426042154,0.0308647025,0.0460975170,-101.2407913208,-76.2581939697,26.3956451416,-959.6777332761,-773.2711736518,-0.6299718686,-0.0495967641,-0.1563221216,0.9395506978,12.0166311264,-5.1159672737,0.0000000000,0.1019821465,0.0872694030,0.2000000030,0.0872694030,0.0977353007,0.0633057877,0.1827882528,0.0633057877,0.0000000000,0.0000000000,0.3856657147,-0.1185438782,0.1388916224,0.4473437369,-0.1162636280,0.1414169669,0.3972563744,0.0000000000,134.1241760254,-22.3120460510,-42.1788787842,0.0000269413,0.6499376297,0.0000104904,0.0100340843,0.0599722862,0.0699727535,0.0799677372,0.0300362110,0.0300252438,0.0799529552,0.0100121498,0.0100042820,0.0200440884,0.0499572754,0.0200347900,0.0900073051,262143,-0.0142386121,0.0052328345,0.0414861503,-0.0003578068,0.0001811012,0.0012297426,-0.0147269610,0.0074537562,0.0551886260,-0.0003823187,0.0001528544,0.0015290071,-0.0115197927,0.0087701293,0.0457926025,-0.0003823187,0.0001528544,0.0015290071,-0.0021705693,0.0126613057,0.0183866328,-0.0003823187,0.0001528544,0.0015290071,-0.0003823187,0.0001528544,0.0015290071,0.0005949567,-0.0049711385,0.0011021659,-0.0009772754,0.0051239929,0.0004268412,1.0110421684,0.2592110143,-0.1332813333,-0.9565802299,0.2441614592,-0.1876573586,-0.9514041715,0.1064405057,-0.5781925075,-0.8089275883,0.1060683037,-0.5775244873,-0.8094535079,0.1056346353,-0.5769859709,-0.8098941370,0.0480533838
