t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k1_novcorr_nx,offline_normal_k1_novcorr_ny,offline_normal_k1_novcorr_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777407581.5654621124,0.6828128099,-0.1001710668,1.1709656715,-0.0284307192,0.0521957653,-0.0284307192,3.1510000229,3.1513197422,3.1494231224,0.8500027061,-0.1000048146,1.1200001240,0.0000000000,0.0057969289,-0.0024158675,-0.0794705003,0.0335020088,0.0190368537,-0.0016856790,0.3242881298,-5.8523826599,1.4661056995,23.0741477950,-183.1770011919,21.2450184744,0.2198427171,0.0064942976,-0.0876687840,-1.5020577908,-2.8740837574,0.0000000000,0.1391165107,0.1495201141,0.1558007151,0.1396383643,0.1064802110,0.1067693681,0.1031616032,0.1096364483,0.0000000000,0.0000000000,0.5844266415,0.0307630170,0.0156149436,0.5817413926,0.0230009183,0.0113125425,0.4240103662,0.0000000000,0.4137405753,-0.7399718165,-1.4580936432,0.0300073624,0.8199236393,0.0299692154,0.0299489498,0.0400254726,0.0500061512,0.0600118637,0.0599982738,0.0099806786,0.0499925613,0.0400149822,0.0299406052,0.0400094986,0.0199191570,0.0000188351,0.0700073242,262143,-0.0211163798,-0.0078095050,0.0311173882,-0.0002897935,0.0001293845,0.0002073837,-0.0224226213,-0.0093971174,0.0311773705,-0.0001854167,-0.0000138885,0.0000910742,-0.0202601757,-0.0074115541,0.0250133404,-0.0001854167,-0.0000138885,0.0000910742,-0.0140943562,-0.0019260413,0.0074302359,-0.0001854167,-0.0000138885,0.0000910742,-0.0001854167,-0.0000138885,0.0000910742,0.0002104498,-0.0032510008,-0.0007927113,-0.0003958665,0.0032371123,0.0008837855,0.9498383634,0.5725029745,0.2376290456,-0.7847119094,0.6209368673,0.2236940474,-0.7512645207,0.6200104454,0.2237807436,-0.7520034750,0.8900073062,0.1140077232,-0.4414626077,0.8900073057,0.1140077240,-0.4414626084,0.8895647463,0.1142395089,-0.4422939031,0.0329943337
1777407581.5754976273,0.6828128099,-0.1001710668,1.1709656715,-0.0284307192,0.0521957653,-0.0284307192,3.1510000229,3.1513197422,3.1494231224,0.8500027061,-0.1000048146,1.1200001240,0.0000000000,0.0057969289,-0.0024158675,-0.0794705003,0.0335020088,0.0190368537,-0.0016856790,0.3242881298,-5.8523826599,1.4661056995,23.0741477950,-183.1770011919,21.2450184744,0.2198427171,0.0064942976,-0.0876687840,-1.5020577908,-2.8740837574,0.0000000000,0.1391165107,0.1495201141,0.1558007151,0.1396383643,0.1064802110,0.1067693681,0.1031616032,0.1096364483,0.0000000000,0.0000000000,0.5839017630,0.0307630170,0.0156149436,0.5817413926,0.0230009183,0.0113125425,0.4240103662,0.0000000000,0.4137405753,-0.7399718165,-1.4580936432,0.0400428772,0.8299591541,0.0400047302,0.0399844646,0.0500609875,0.0600416660,0.0700473785,0.0700337887,0.0200161934,0.0600280762,0.0500504971,0.0399761200,0.0000200272,0.0299546719,0.0100543499,0.0800428391,262143,-0.0211177072,-0.0078174535,0.0311239628,-0.0002893630,0.0001271951,0.0002073512,-0.0223930247,-0.0094066369,0.0312233946,-0.0001926558,-0.0000200901,0.0000932281,-0.0202327425,-0.0074235886,0.0250633171,-0.0001926558,-0.0000200901,0.0000932281,-0.0140767821,-0.0019406244,0.0075024680,-0.0001926558,-0.0000200901,0.0000932281,-0.0001926558,-0.0000200901,0.0000932281,0.0002107800,-0.0032551820,-0.0007939057,-0.0004034358,0.0032350919,0.0008871337,0.9491055074,0.5712214875,0.2376631708,-0.7856349212,0.6194263798,0.2238327341,-0.7524691802,0.6185570321,0.2239224838,-0.7531573005,0.8874820755,0.1152957267,-0.4461865766,0.8874820751,0.1152957273,-0.4461865771,0.8869163034,0.1155531159,-0.4472437235,0.0330304019
1777407581.5855860710,0.6833602786,-0.1001495048,1.1670142412,-0.0284307192,0.0521957653,-0.0284307192,3.1510000229,3.1513197422,3.1493294239,0.8500027061,-0.1000048146,1.1160010099,0.0000000000,0.0057969289,-0.0024158675,-0.0794705003,0.0335020088,0.0190368537,-0.0016856790,0.3242881298,-5.8523826599,1.4661056995,23.0741477950,-183.1770011919,21.2450184744,0.2198427171,0.0064942976,-0.0876687840,-1.5020577908,-2.8740837574,0.0000000000,0.1494651735,0.1372915208,0.1412832886,0.1560875922,0.1041828468,0.1057553440,0.1172232181,0.0982687473,0.0000000000,0.0000000000,0.5839017630,0.0307630170,0.0156149436,0.5817413926,0.0230009183,0.0113125425,0.4240103662,0.0000000000,0.4137405753,-0.7399718165,-1.4580936432,0.0001170635,0.8400475979,0.0000815392,0.0000514984,0.0601494312,0.0701301098,0.0801358223,0.0801222324,0.0301046371,0.0701165199,0.0000329018,0.0000181198,0.0101084709,0.0400431156,0.0201427937,0.0901312828,262143,-0.0210516762,-0.0078767471,0.0311115310,-0.0002891483,0.0001261037,0.0002073350,-0.0223625072,-0.0094246469,0.0312422405,-0.0001961364,-0.0000231693,0.0000942898,-0.0202033029,-0.0074427421,0.0250841525,-0.0001961364,-0.0000231693,0.0000942898,-0.0140521419,-0.0019601045,0.0075341534,-0.0001961364,-0.0000231693,0.0000942898,-0.0001961364,-0.0000231693,0.0000942898,0.0002109408,-0.0032572435,-0.0007944888,-0.0004070772,0.0032340742,0.0008887786,0.9487360265,0.5712214875,0.2376631708,-0.7856349212,0.6179635009,0.2239841277,-0.7536260492,0.6185570321,0.2239224838,-0.7531573005,0.8874820755,0.1152957267,-0.4461865766,0.8874820751,0.1152957273,-0.4461865771,0.8869163034,0.1155531159,-0.4472437235,0.0330542326
1777407581.5954780579,0.6833602786,-0.1001495048,1.1670142412,-0.0284307192,0.0521957653,-0.0284307192,3.1510000229,3.1513197422,3.1493294239,0.8500027061,-0.1000048146,1.1160010099,0.0000000000,0.0057969289,-0.0024158675,-0.0794705003,0.0335020088,0.0190368537,-0.0016856790,0.3242881298,-5.8523826599,1.4661056995,23.0741477950,-183.1770011919,21.2450184744,0.2147924155,0.0082310541,-0.0806155056,-1.5020577908,-2.8740837574,0.0000000000,0.1494651735,0.1372915208,0.1412832886,0.1560875922,0.1041828468,0.1057553440,0.1172232181,0.0982687473,0.0000000000,0.0000000000,0.5839017630,0.0303021111,0.0149926730,0.5828120708,0.0230009183,0.0113125425,0.4240103662,0.0000000000,0.4137405753,-0.7399718165,-1.4580936432,0.0100090504,0.8499395847,0.0099735260,0.0099434853,0.0700414181,0.0800220966,0.0900278091,0.0000338554,0.0399966240,0.0800085068,0.0099248886,0.0099101067,0.0200004578,0.0000143051,0.0300347805,0.1000232697,262143,-0.0210538822,-0.0078881775,0.0311246359,-0.0002886275,0.0001213557,0.0002072566,-0.0222762049,-0.0094750733,0.0312989559,-0.0002060528,-0.0000324373,0.0000974123,-0.0201202542,-0.0074959818,0.0251470001,-0.0002060528,-0.0000324373,0.0000974123,-0.0139833145,-0.0020092956,0.0076295167,-0.0002060528,-0.0000324373,0.0000974123,-0.0002060528,-0.0000324373,0.0000974123,0.0002127455,-0.0032606212,-0.0007999703,-0.0004187983,0.0032281840,0.0008973826,0.9479811231,0.5698806550,0.2378645995,-0.7865471832,0.6162490711,0.2244304245,-0.7548960637,0.6169013977,0.2242775235,-0.7544085484,0.8849837115,0.1166463052,-0.4507743004,0.8847388812,0.1168762523,-0.4511951393,0.8842812066,0.1170815122,-0.4520383469,0.0330613591
1777407581.6054952145,0.6833602786,-0.1001495048,1.1670142412,-0.0284307192,0.0521957653,-0.0284307192,3.1510000229,3.1513197422,3.1493294239,0.8500027061,-0.1000048146,1.1160010099,0.0000000000,0.0057969289,-0.0024158675,-0.0794705003,0.0335020088,0.0190368537,-0.0016856790,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.5020577908,-2.8740837574,0.0000000000,0.1494651735,0.1372915208,0.1412832886,0.1560875922,0.1041828468,0.1057553440,0.1172232181,0.0982687473,0.0000000000,0.0000000000,0.5839017630,0.0303021111,0.0149926730,0.5828120708,0.0230009183,0.0113125425,0.4240103662,0.0000000000,0.4137405753,-0.7399718165,-1.4580936432,0.0200262070,0.8599567413,0.0199906826,0.0199606419,0.0800585747,0.0900392532,0.0000193119,0.0100510120,0.0500137806,0.0900256634,0.0199420452,0.0199272633,0.0300176144,0.0100314617,0.0400519371,0.1100404263,262143,-0.0210557350,-0.0078993840,0.0311440785,-0.0002883503,0.0001136711,0.0002071191,-0.0221970226,-0.0095203502,0.0313605281,-0.0002152772,-0.0000424921,0.0001004281,-0.0200443560,-0.0075432019,0.0252149497,-0.0002152772,-0.0000424921,0.0001004281,-0.0139214123,-0.0020458366,0.0077299960,-0.0002152772,-0.0000424921,0.0001004281,-0.0002152772,-0.0000424921,0.0001004281,0.0002143291,-0.0032646442,-0.0008048370,-0.0004296062,0.0032221521,0.0009052651,0.9469377144,0.5683560301,0.2382597744,-0.7875301283,0.6145265899,0.2249782020,-0.7561361511,0.6152228353,0.2247630483,-0.7556337969,0.8822350447,0.1183545797,-0.4556901571,0.8820369754,0.1185382556,-0.4560257186,0.8814247570,0.1188735714,-0.4571208503,0.0330697596
1777407581.6155369282,0.6833602786,-0.1001495048,1.1670142412,-0.0284307192,0.0521957653,-0.0284307192,3.1510000229,3.1513197422,3.1493294239,0.8500027061,-0.1000048146,1.1160010099,0.0000000000,0.0057969289,-0.0024158675,-0.0794705003,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.5020577908,-2.8740837574,0.0000000000,0.1494651735,0.1372915208,0.1412832886,0.1560875922,0.1041828468,0.1057553440,0.1172232181,0.0982687473,0.0000000000,0.0000000000,0.5839017630,0.0303021111,0.0149926730,0.5828120708,0.0220705960,0.0109683871,0.4247500300,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0300679207,0.8699984550,0.0300323963,0.0300023556,0.0901002884,0.0000538826,0.0100610256,0.0200927258,0.0600554943,0.0000319481,0.0299837589,0.0299689770,0.0400593281,0.0200731754,0.0000157356,0.1200821400,262143,-0.0210569640,-0.0079068178,0.0311569755,-0.0002881664,0.0001085737,0.0002070279,-0.0221478864,-0.0095478935,0.0314042413,-0.0002210665,-0.0000496598,0.0001023798,-0.0199974259,-0.0075715921,0.0252630477,-0.0002210665,-0.0000496598,0.0001023798,-0.0138837030,-0.0020639652,0.0077998039,-0.0002210665,-0.0000496598,0.0001023798,-0.0002210665,-0.0000496598,0.0001023798,0.0002152686,-0.0032677603,-0.0008077636,-0.0004363351,0.0032181005,0.0009101434,0.9460829698,0.5668425143,0.2387124616,-0.7884833065,0.6126357055,0.2256650853,-0.7574646933,0.6133621704,0.2254149681,-0.7569510817,0.8792845918,0.1201793374,-0.4608855970,0.8791242640,0.1203260350,-0.4611530915,0.8786289485,0.1205935527,-0.4620263693,0.0330882594
1777407581.6254744530,0.6833602786,-0.1001495048,1.1670142412,-0.0284307192,0.0521957653,-0.0284307192,3.1510000229,3.1513197422,3.1493294239,0.8500027061,-0.1000048146,1.1160010099,0.0000000000,0.0093896007,-0.0001502542,-0.0786385462,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.5020577908,-2.8740837574,0.0000000000,0.1515617669,0.1312581152,0.1302174479,0.1683253199,0.1041828468,0.1057553440,0.1172232181,0.0982687473,0.0000000000,0.0000000000,0.5824674368,0.0303021111,0.0149926730,0.5828120708,0.0220705960,0.0109683871,0.4247500300,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0400054455,0.8799359798,0.0399699211,0.0399398804,0.0000481606,0.0099914074,0.0199985504,0.0300302505,0.0699930191,0.0099694729,0.0000288486,0.0399065018,0.0000133514,0.0300107002,0.0099532604,0.1300196648,262143,-0.0210587983,-0.0079179127,0.0311762244,-0.0002878920,0.0001009657,0.0002068917,-0.0220792703,-0.0095855653,0.0314731564,-0.0002292366,-0.0000610509,0.0001052220,-0.0199321438,-0.0076099117,0.0253387356,-0.0002292366,-0.0000610509,0.0001052220,-0.0138321102,-0.0020829204,0.0079081157,-0.0002292366,-0.0000610509,0.0001052220,-0.0002292366,-0.0000610509,0.0001052220,0.0002165181,-0.0032730021,-0.0008117147,-0.0004457546,0.0032119512,0.0009169367,0.9445784487,0.5652040945,0.2392534860,-0.7894948391,0.6107883867,0.2263565998,-0.7587491261,0.6115356846,0.2260876155,-0.7582272065,0.8733609518,0.1234220730,-0.4711768668,0.8762824805,0.1219760796,-0.4661017596,0.8756391448,0.1222780658,-0.4672303102,0.0331045203
1777407581.6355571747,0.6839999557,-0.1000759825,1.1631048918,-0.0283208540,0.0494671514,-0.0256192970,3.1510000229,3.1460411549,3.1492738724,0.8500027061,-0.1000048146,1.1120001078,0.0000000000,0.0093896007,-0.0001502542,-0.0786385462,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.5020577908,-2.8740837574,0.0000000000,0.1515617669,0.1312581152,0.1302174479,0.1683253199,0.1039731354,0.1077208593,0.0964710191,0.1168510616,0.0000000000,0.0000000000,0.5824674368,0.0303021111,0.0149926730,0.5828120708,0.0220705960,0.0109683871,0.4247500300,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0000886917,0.8900187016,0.0000560284,0.0000302792,0.0101308823,0.0200741291,0.0300812721,0.0401129723,0.0800757408,0.0200521946,0.0101115704,0.0000135899,0.0100960732,0.0400934219,0.0200359821,0.1401023865,262143,-0.0210600151,-0.0079252724,0.0311889929,-0.0002877099,0.0000959190,0.0002068014,-0.0220367061,-0.0096084239,0.0315209837,-0.0002343556,-0.0000690396,0.0001070613,-0.0198918189,-0.0076328157,0.0253912070,-0.0002343556,-0.0000690396,0.0001070613,-0.0138008313,-0.0020906622,0.0079823952,-0.0002343556,-0.0000690396,0.0001070613,-0.0002343556,-0.0000690396,0.0001070613,0.0002172524,-0.0032768306,-0.0008140769,-0.0004516080,0.0032077910,0.0009211382,0.9434364240,0.5636158537,0.2397891321,-0.7904671666,0.6088230187,0.2270913706,-0.7601079142,0.6095818206,0.2268198069,-0.7595806601,0.8704087961,0.1247506892,-0.4762623156,0.8732559989,0.1235156471,-0.4713468419,0.8727355970,0.1237564476,-0.4722466722,0.0331334658
1777407581.6455154419,0.6839999557,-0.1000759825,1.1631048918,-0.0283208540,0.0494671514,-0.0256192970,3.1510000229,3.1460411549,3.1492738724,0.8500027061,-0.1000048146,1.1120001078,0.0000000000,0.0093896007,-0.0001502542,-0.0786385462,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.5020577908,-2.8740837574,0.0000000000,0.1515617669,0.1312581152,0.1302174479,0.1683253199,0.1039731354,0.1077208593,0.0964710191,0.1168510616,0.0000000000,0.0000000000,0.5824674368,0.0302162766,0.0152889853,0.5829678774,0.0220705960,0.0109683871,0.4247500300,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0100469589,0.8999769688,0.0100142956,0.0099885464,0.0200891495,0.0300323963,0.0400395393,0.0500712395,0.0900340080,0.0300104618,0.0200698376,0.0099718571,0.0200543404,0.0000197887,0.0299942493,0.1500606537,262143,-0.0210667051,-0.0079363727,0.0312008774,-0.0002873690,0.0000923579,0.0002070888,-0.0219790195,-0.0096396443,0.0315924644,-0.0002413257,-0.0000810859,0.0001103603,-0.0198381166,-0.0076635589,0.0254698427,-0.0002413257,-0.0000810859,0.0001103603,-0.0137626384,-0.0020958491,0.0080949255,-0.0002413257,-0.0000810859,0.0001103603,-0.0002413257,-0.0000810859,0.0001103603,0.0002159339,-0.0032797784,-0.0008180773,-0.0004572596,0.0031986924,0.0009284377,0.9408157605,0.5619423508,0.2403503020,-0.7914875404,0.6069340973,0.2277799574,-0.7614113819,0.6057400545,0.2282062737,-0.7622341392,0.8673194376,0.1258397132,-0.4815821423,0.8703239268,0.1248254247,-0.4763978125,0.8696622781,0.1250383257,-0.4775488867,0.0331560299
1777407581.6555075645,0.6839999557,-0.1000759825,1.1631048918,-0.0283208540,0.0494671514,-0.0256192970,3.1510000229,3.1460411549,3.1492738724,0.8500027061,-0.1000048146,1.1120001078,0.0000000000,0.0093896007,-0.0001502542,-0.0786385462,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.4634959698,-2.8197116852,0.0000000000,0.1515617669,0.1312581152,0.1302174479,0.1683253199,0.1039731354,0.1077208593,0.0964710191,0.1168510616,0.0000000000,0.0000000000,0.5824674368,0.0302162766,0.0152889853,0.5829678774,0.0220705960,0.0109683871,0.4247500300,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0200390816,0.9099690914,0.0200064182,0.0199806690,0.0300812721,0.0400245190,0.0500316620,0.0600633621,0.0000154972,0.0400025845,0.0300619602,0.0199639797,0.0300464630,0.0100119114,0.0399863720,0.1600527763,262143,-0.0210727641,-0.0079437746,0.0312063747,-0.0002876943,0.0000913143,0.0002066243,-0.0219460446,-0.0096585994,0.0316373608,-0.0002459687,-0.0000886902,0.0001120041,-0.0198078029,-0.0076818690,0.0255196043,-0.0002459687,-0.0000886902,0.0001120041,-0.0137424946,-0.0020956242,0.0081670475,-0.0002459687,-0.0000886902,0.0001120041,-0.0002459687,-0.0000886902,0.0001120041,0.0002164986,-0.0032838456,-0.0008199718,-0.0004624673,0.0031951554,0.0009319758,0.9396672020,0.5603541377,0.2408754151,-0.7924533266,0.6049908688,0.2284584470,-0.7627534245,0.6039026143,0.2288360280,-0.7635022624,0.8643868836,0.1266761252,-0.4866091601,0.8672508005,0.1258993993,-0.4816901392,0.8667157732,0.1260689089,-0.4826079139,0.0331917219
1777407581.6655075550,0.6839999557,-0.1000759825,1.1631048918,-0.0283208540,0.0494671514,-0.0256192970,3.1510000229,3.1460411549,3.1492738724,0.8500027061,-0.1000048146,1.1120001078,0.0000000000,0.0093896007,-0.0001502542,-0.0786385462,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.4634959698,-2.8197116852,0.0000000000,0.1515617669,0.1312581152,0.1302174479,0.1683253199,0.1039731354,0.1077208593,0.0964710191,0.1168510616,0.0000000000,0.0000000000,0.5824674368,0.0302162766,0.0152889853,0.5829678774,0.0214432664,0.0108795278,0.4243415594,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0300390720,0.9199690819,0.0300064087,0.0299806595,0.0400812626,0.0500245094,0.0600316525,0.0700633526,0.0100154877,0.0500025749,0.0400619507,0.0299639702,0.0400464535,0.0200119019,0.0000190735,0.1700527668,262143,-0.0210818073,-0.0079548219,0.0312145795,-0.0002746247,0.0001506234,0.0001835748,-0.0219040330,-0.0096844704,0.0317008274,-0.0002505146,-0.0000898457,0.0001107541,-0.0197696807,-0.0077064581,0.0255901806,-0.0002505146,-0.0000898457,0.0001107541,-0.0137184300,-0.0020918536,0.0082679346,-0.0002505146,-0.0000898457,0.0001107541,-0.0002505146,-0.0000898457,0.0001107541,0.0002172476,-0.0032898083,-0.0008225153,-0.0004677622,0.0031999626,0.0009332694,0.9402007191,0.5587492598,0.2413953569,-0.7934277196,0.6031765196,0.2290718672,-0.7640053441,0.6020694511,0.2294358701,-0.7647689570,0.8614224000,0.1272497659,-0.4916898879,0.8643314224,0.1267237971,-0.4866952552,0.8636911824,0.1268297146,-0.4878029982,0.0332165770
1777407581.6755118370,0.6839999557,-0.1000759825,1.1631048918,-0.0283208540,0.0494671514,-0.0256192970,3.1510000229,3.1460411549,3.1492738724,0.8500027061,-0.1000048146,1.1120001078,0.0000000000,0.0093896007,-0.0001502542,-0.0786385462,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.4634959698,-2.8197116852,0.0000000000,0.1526421010,0.1339040250,0.1502250731,0.1464316845,0.1039731354,0.1077208593,0.0964710191,0.1168510616,0.0000000000,0.0000000000,0.5836942196,0.0302162766,0.0152889853,0.5829678774,0.0214432664,0.0108795278,0.4243415594,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0400433540,0.9299733639,0.0400106907,0.0399849415,0.0500855446,0.0600287914,0.0700359344,0.0800676346,0.0200197697,0.0600068569,0.0000324249,0.0399682522,0.0000140667,0.0300161839,0.0100233555,0.1800570488,262143,-0.0210907964,-0.0079658031,0.0312227352,-0.0002746200,0.0001485900,0.0001829907,-0.0218701110,-0.0097075181,0.0317599300,-0.0002537535,-0.0000864135,0.0001078608,-0.0197393508,-0.0077281167,0.0256556375,-0.0002537535,-0.0000864135,0.0001078608,-0.0136993043,-0.0020868596,0.0083555075,-0.0002537535,-0.0000864135,0.0001078608,-0.0002537535,-0.0000864135,0.0001078608,0.0002179002,-0.0032955272,-0.0008247602,-0.0004716537,0.0032091137,0.0009326209,0.9416725560,0.5572658817,0.2418685753,-0.7943263368,0.6013779624,0.2296523466,-0.7652478984,0.6003862210,0.2299692300,-0.7659311580,0.8586776033,0.1276370935,-0.4963683572,0.8586414427,0.1276675095,-0.4964230856,0.8608602745,0.1273718284,-0.4926418629,0.0332539640
1777407581.6855187416,0.6846982241,-0.0999596193,1.1592289209,-0.0255880004,0.0522705467,-0.0255880004,3.1510000229,3.1460411549,3.1492738724,0.8500027061,-0.1000048146,1.1080013514,0.0000000000,0.0093896007,-0.0001502542,-0.0786385462,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2147924155,0.0082310541,-0.0806155056,-1.4634959698,-2.8197116852,0.0000000000,0.1526421010,0.1339040250,0.1502250731,0.1464316845,0.1187950522,0.0916278511,0.0920771137,0.1196891293,0.0000000000,0.0000000000,0.5836942196,0.0302162766,0.0152889853,0.5829678774,0.0214432664,0.0108795278,0.4243415594,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0000741482,0.9399802685,0.0500175953,0.0000431538,0.0600924492,0.0700356960,0.0800428391,0.0900745392,0.0300266743,0.0700137615,0.0100393295,0.0000159740,0.0100209713,0.0400230885,0.0200302601,0.1900639534,262143,-0.0206621716,-0.0079173704,0.0311282893,-0.0002746168,0.0001472412,0.0001826033,-0.0216471634,-0.0096952398,0.0317500956,-0.0002557946,-0.0000843479,0.0001060344,-0.0195186807,-0.0077149003,0.0256497612,-0.0002557946,-0.0000843479,0.0001060344,-0.0134850576,-0.0020571729,0.0083614049,-0.0002557946,-0.0000843479,0.0001060344,-0.0002557946,-0.0000843479,0.0001060344,0.0002178711,-0.0032931517,-0.0008245449,-0.0004736657,0.0032088038,0.0009305793,0.9431710749,0.5558137709,0.2423211667,-0.7952053220,0.5997323670,0.2301664486,-0.7663840381,0.5981059839,0.2305354109,-0.7675432602,0.8555723295,0.1278343593,-0.5016516378,0.8555431203,0.1278586523,-0.5016952605,0.8580617111,0.1276984929,-0.4974165206,0.0332791507
1777407581.6955139637,0.6846982241,-0.0999596193,1.1592289209,-0.0255880004,0.0522705467,-0.0255880004,3.1510000229,3.1407625675,3.1491849422,0.8500027061,-0.1000048146,1.1080013514,0.0000000000,0.0093896007,-0.0001502542,-0.0786385462,-0.0104002599,0.0172796380,0.0021377802,0.8609967232,4.6945652962,2.7180564404,5.3657094232,105.4424295296,12.5162964976,0.2129518986,0.0080462461,-0.0828594416,-1.4634959698,-2.8197116852,0.0000000000,0.1526421010,0.1339040250,0.1502250731,0.1464316845,0.1187950522,0.0916278511,0.0920771137,0.1196891293,0.0000000000,0.0000000000,0.5836942196,0.0308954157,0.0142111517,0.5812537074,0.0214432664,0.0108795278,0.4243415594,0.0000000000,0.2349769771,-0.1188206077,-1.8397169113,0.0100693703,0.9499754906,0.0000517368,0.0100383759,0.0700876713,0.0800309181,0.0900380611,0.0000309944,0.0400218964,0.0800089836,0.0200345516,0.0100111961,0.0200161934,0.0000162125,0.0300254822,0.2000591755,262143,-0.0206692322,-0.0079286576,0.0311359717,-0.0002751657,0.0001441374,0.0001813198,-0.0213498476,-0.0096791270,0.0317394226,-0.0002589753,-0.0000816996,0.0001027352,-0.0192242493,-0.0076975843,0.0256453236,-0.0002589753,-0.0000816996,0.0001027352,-0.0131988794,-0.0020188456,0.0083757031,-0.0002589753,-0.0000816996,0.0001027352,-0.0002589753,-0.0000816996,0.0001027352,0.0002195534,-0.0032849224,-0.0008212693,-0.0004785287,0.0032032229,0.0009240045,0.9467965752,0.5538987554,0.2427862911,-0.7963987605,0.5971901407,0.2307462627,-0.7681927480,0.5955085379,0.2310913436,-0.7693935093,0.8523601144,0.1279248295,-0.5070675236,0.8523365188,0.1279442315,-0.5071022898,0.8550745749,0.1278827341,-0.5024872911,0.0330763161
